05	131	32.37	0.00	32.37
05	133	4.37	0.00	4.37
05	135	2.02	0.00	2.02
05	137	1.80	0.00	1.80
05	139	15.88	0.00	15.88
05	141	2.52	0.00	2.52
05	143	27.37	0.00	27.37
05	145	114.02	0.00	114.02
05	147	274.65	0.00	274.65
05	149	9.70	0.00	9.70
06	001	237.03	0.00	237.03
06	003	23.68	0.00	23.68
06	005	26.77	0.00	26.77
06	007	957.73	0.00	957.73
06	009	14.72	0.00	14.72
06	011	1049.13	0.00	1049.13
06	013	521.04	364.00	885.04
06	015	19.72	0.00	19.72
06	017	73.79	0.00	73.79
06	019	3547.74	6.14	3553.88
06	021	848.36	0.00	848.36
06	023	123.52	76.00	199.52
06	025	2607.68	0.92	2608.60
06	027	149.42	0.00	149.42
06	029	2462.68	52.10	2514.78
06	031	1413.43	0.01	1413.44
06	033	57.07	6.50	63.57
06	035	300.85	0.00	300.85
06	037	1683.03	2463.54	4146.57
06	039	980.96	0.00	980.96
06	041	40.97	0.00	40.97
06	043	8.32	0.00	8.32
06	045	52.56	0.00	52.56
06	047	1688.43	0.00	1688.43
06	049	429.00	0.00	429.00
06	051	221.43	0.00	221.43
06	053	632.55	662.54	1295.09
06	055	67.25	0.05	67.30
06	057	40.75	0.00	40.75
06	059	517.26	151.33	668.59
06	061	200.23	0.00	200.23
06	063	127.11	3.00	130.11
06	065	1432.29	0.10	1432.39
06	067	876.07	0.01	876.08
06	069	87.50	0.00	87.50
06	071	578.08	39.92	618.00
06	073	776.50	2392.08	3168.58
06	075	101.92	461.00	562.92
06	077	1816.79	0.00	1816.79
06	079	188.37	2514.98	2703.35
06	081	111.39	0.08	111.47
06	083	322.21	3.52	325.73
06	085	350.29	0.00	350.29
06	087	72.24	0.00	72.24
06	089	310.82	0.00	310.82
06	091	40.62	0.00	40.62
06	093	474.59	0.00	474.59
06	095	526.52	0.00	526.52
06	097	126.11	15.05	141.16
06	099	1437.92	0.00	1437.92
06	101	1053.87	0.00	1053.87
06	103	399.83	0.00	399.83
06	105	25.54	0.00	25.54
06	107	2208.74	0.00	2208.74
06	109	37.92	0.00	37.92
06	111	372.71	425.96	798.67
06	113	1090.05	0.00	1090.05
06	115	354.73	0.00	354.73
08	001	132.24	0.10	132.34
08	003	413.76	0.00	413.76
08	005	86.51	0.01	86.52
08	007	48.15	0.08	48.23
08	009	105.75	0.00	105.75
08	011	426.04	0.00	426.04
08	013	173.56	0.00	173.56
08	015	56.69	0.00	56.69
08	017	26.38	0.04	26.42
08	019	7.36	0.00	7.36
08	021	731.55	0.00	731.55
08	023	196.77	0.00	196.77
08	025	64.78	0.00	64.78
08	027	41.62	0.00	41.62
08	029	704.31	0.00	704.31
08	031	122.54	0.00	122.54
08	033	28.45	0.01	28.46
08	035	28.71	0.00	28.71
08	037	137.60	0.00	137.60
08	039	33.80	0.00	33.80
08	041	134.70	0.00	134.70
08	043	158.86	0.00	158.86
08	045	562.60	0.00	562.60
08	047	0.52	0.00	0.52
08	049	204.23	0.00	204.23
08	051	286.35	0.00	286.35
08	053	13.19	0.00	13.19
08	055	91.30	0.00	91.30
08	057	400.63	0.46	401.09
08	059	96.68	0.00	96.68
08	061	14.77	0.01	14.78
08	063	166.43	0.01	166.44
08	065	26.21	0.00	26.21
08	067	378.15	0.29	378.44
08	069	270.17	0.34	270.51
08	071	120.87	0.00	120.87
08	073	17.63	0.00	17.63
08	075	335.21	0.40	335.61
08	077	972.93	0.01	972.94
08	079	2.06	0.00	2.06
08	081	206.78	0.66	207.44
08	083	313.98	0.00	313.98
08	085	644.15	0.00	644.15
08	087	335.51	0.34	335.85
08	089	424.63	0.00	424.63
08	091	58.01	0.00	58.01
08	093	8.65	0.00	8.65
08	095	86.21	0.00	86.21
08	097	46.63	0.00	46.63
08	099	695.25	0.00	695.25
08	101	246.09	0.00	246.09
08	103	122.76	11.80	134.56
08	105	405.39	0.00	405.39
08	107	307.01	0.00	307.01
08	109	425.71	0.00	425.71
08	111	0.29	0.00	0.29
08	113	63.04	0.00	63.04
08	115	94.63	0.00	94.63
08	117	29.16	0.00	29.16
08	119	9.23	0.00	9.23
08	121	46.08	1.58	47.66
08	123	1161.93	0.44	1162.37
08	125	272.71	0.02	272.73
09	001	128.00	202.00	330.00
09	003	93.71	0.00	93.71
09	005	93.03	0.00	93.03
09	007	626.24	0.00	626.24
09	009	260.96	503.00	763.96
09	011	41.19	2473.37	2514.56
09	013	17.00	0.00	17.00
09	015	14.96	0.00	14.96
10	001	33.91	0.00	33.91
10	003	624.74	455.20	1079.94
10	005	93.44	288.20	381.64
11	001	10.19	0.00	10.19
12	001	48.31	0.00	48.31
12	003	5.37	0.00	5.37
12	005	58.86	259.65	318.51
12	007	7.51	0.00	7.51
12	009	135.53	1197.31	1332.84
12	011	287.33	1228.27	1515.60
12	013	4.19	0.00	4.19
12	015	49.88	0.00	49.88
12	017	30.01	1655.31	1685.32
12	019	21.52	0.00	21.52
12	021	208.20	0.00	208.20
12	023	16.74	0.00	16.74
12	025	569.25	82.50	651.75
12	027	70.94	0.00	70.94
12	029	3.41	0.00	3.41
12	031	145.09	575.09	720.18
12	033	269.55	0.00	269.55
12	035	14.15	0.00	14.15
12	037	2.89	0.00	2.89
12	039	16.38	0.00	16.38
12	041	9.36	0.00	9.36
12	043	99.59	0.00	99.59
12	045	31.09	5.76	36.85
12	047	46.18	0.00	46.18
12	049	51.00	0.00	51.00
12	051	557.01	0.00	557.01
12	053	41.62	0.00	41.62
12	055	119.47	0.00	119.47
12	057	246.34	2381.82	2628.16
12	059	7.24	0.00	7.24
12	061	212.87	53.59	266.46
12	063	81.05	0.00	81.05
12	065	11.61	0.00	11.61
12	067	7.45	0.00	7.45
12	069	83.11	0.00	83.11
12	071	134.01	365.25	499.26
12	073	39.30	0.00	39.30
12	075	23.42	0.00	23.42
12	077	1.63	0.00	1.63
12	079	9.33	0.00	9.33
12	081	122.73	0.00	122.73
12	083	52.07	0.00	52.07
12	085	170.03	0.00	170.03
12	087	1.78	0.32	2.10
12	089	44.65	2.25	46.90
12	091	29.94	0.00	29.94
12	093	41.22	0.00	41.22
12	095	259.56	0.00	259.56
12	097	81.48	0.00	81.48
12	099	959.84	472.76	1432.60
12	101	141.82	1027.43	1169.25
12	103	44.75	485.16	529.91
12	105	391.85	0.00	391.85
12	107	88.43	0.00	88.43
12	109	46.37	0.00	46.37
12	111	309.87	1175.47	1485.34
12	113	23.25	0.00	23.25
12	115	47.86	0.00	47.86
12	117	69.78	0.00	69.78
12	119	66.14	0.00	66.14
12	121	142.48	0.00	142.48
12	123	53.08	0.00	53.08
12	125	2.70	0.00	2.70
12	127	156.60	0.00	156.60
12	129	72.52	0.00	72.52
12	131	11.77	0.00	11.77
12	133	4.59	0.00	4.59
13	001	62.89	0.00	62.89
13	003	3.02	0.00	3.02
13	005	2.99	0.00	2.99
13	007	24.07	0.00	24.07
13	009	7.16	0.00	7.16
13	011	2.28	0.00	2.28
13	013	5.68	0.00	5.68
13	015	57.97	0.00	57.97
13	017	17.30	0.00	17.30
13	019	12.90	0.00	12.90
13	021	106.97	0.00	106.97
13	023	9.10	0.00	9.10
13	025	2.48	0.00	2.48
13	027	6.34	0.00	6.34
13	029	1.98	0.00	1.98
13	031	17.24	0.00	17.24
13	033	75.48	0.00	75.48
13	035	5.60	0.00	5.60
13	037	18.82	0.00	18.82
13	039	40.94	7.00	47.94
13	043	3.16	0.00	3.16
13	045	13.69	0.00	13.69
13	047	10.68	0.00	10.68
13	049	1.76	0.00	1.76
13	051	605.65	0.00	605.65
13	053	13.80	0.00	13.80
13	055	4.86	0.00	4.86
13	057	13.89	0.00	13.89
13	059	18.10	0.00	18.10
13	061	5.56	0.00	5.56
13	063	25.61	0.00	25.61
13	065	1.29	0.00	1.29
13	067	440.10	0.00	440.10
13	069	13.17	0.00	13.17
13	071	39.79	0.00	39.79
13	073	11.88	0.00	11.88
13	075	11.92	0.00	11.92
13	077	352.54	0.00	352.54
13	079	5.88	0.00	5.88
13	081	19.02	0.00	19.02
13	083	1.74	0.00	1.74
13	085	1.48	0.00	1.48
13	087	64.79	0.00	64.79
13	089	85.79	0.00	85.79
13	091	7.47	0.00	7.47
13	093	12.75	0.00	12.75
13	095	134.05	0.00	134.05
13	097	7.56	0.00	7.56
13	099	142.00	0.00	142.00
13	101	2.85	0.00	2.85
13	103	145.50	0.00	145.50
13	105	2.80	0.00	2.80
13	107	5.62	0.00	5.62
13	109	3.28	0.00	3.28
13	111	1.94	0.00	1.94
13	113	13.91	0.00	13.91
13	115	452.26	0.00	452.26
13	117	13.74	0.00	13.74
13	119	3.81	0.00	3.81
13	121	225.96	0.00	225.96
13	123	3.25	0.00	3.25
13	125	0.39	0.00	0.39
13	127	67.05	57.14	124.19
13	129	18.09	0.00	18.09
13	131	12.08	0.00	12.08
13	133	5.11	0.00	5.11
13	135	71.81	0.00	71.81
13	137	10.12	0.00	10.12
13	139	19.80	0.00	19.80
13	141	1.09	0.00	1.09
13	143	2.14	0.00	2.14
13	145	10.31	0.00	10.31
13	147	4.19	0.00	4.19
13	149	1.10	0.00	1.10
13	151	7.13	0.00	7.13
13	153	29.14	0.00	29.14
13	155	9.81	0.00	9.81
13	157	6.37	0.00	6.37
