State FIPS -- County FIPS -- 1985 -- 1990 -- 1995 -- 2000 -- 2005
05	009	3.64	3.27	4.60	3.92	3.10
05	011	4.87	1.56	1.46	2.75	1.86
05	013	0.66	0.76	1.09	0.55	0.57
05	015	5.88	7.86	7.28	5.4	11.49
05	017	149.33	193.93	233.45	222.07	319.92
05	019	10.97	10.62	5.16	3.57	6.58
05	021	189.79	210.50	176.10	269.93	478.70
05	023	15.24	4.34	6.74	7.19	8.59
05	025	1.75	1.72	1.30	1.33	0.93
05	027	9.10	5.69	6.27	4.3	5.87
05	029	12.32	13.38	28.54	16.09	19.41
05	031	217.53	266.62	349.64	391.89	409.71
05	033	13.30	5.85	15.89	18.78	8.55
05	035	121.17	68.55	112.40	132.75	160.48
05	037	262.30	357.50	299.15	438.01	644.30
05	039	1.73	1.36	1.18	1.08	1.50
05	041	186.64	298.01	330.34	414.51	413.61
05	043	53.83	54.91	71.00	64.01	89.56
05	045	16.78	14.44	11.90	12.83	17.21
05	047	6.35	6.41	12.56	2.74	3.92
05	049	2.20	73.73	73.75	1.56	2.44
05	051	47.69	245.80	266.28	17.28	19.87
05	053	2.08	1.74	2.26	1.8	2.70
05	055	143.34	123.38	153.73	165.09	227.39
05	057	7.20	10.22	9.44	5.85	7.53
05	059	9.16	6.40	8.10	414.87	323.17
05	061	6.21	7.16	5.85	6.76	5.64
05	063	55.68	50.61	36.57	78.93	104.58
05	065	2.24	2.44	2.93	2.05	5.01
05	067	208.43	281.25	298.28	386.17	405.70
05	069	199.03	295.03	454.52	569.27	349.31
05	071	8.18	5.35	4.23	5.85	5.32
05	073	21.39	5.15	32.72	12.27	41.21
05	075	154.06	235.78	281.39	325.41	248.16
05	077	100.81	169.55	167.08	241.86	272.20
05	079	108.69	128.36	151.37	189.52	206.40
05	081	102.45	6.59	5.04	4.21	14.41
05	083	5.58	7.59	4.92	4.45	5.90
05	085	337.63	330.17	372.94	485.31	534.25
05	087	5.70	4.87	3.65	1.82	2.13
05	089	5.13	1.74	1.74	2.86	2.04
05	091	27.31	70.33	100.37	90.35	125.78
05	093	87.96	126.42	152.77	193.19	279.89
05	095	138.25	200.74	194.01	255.51	316.45
05	097	2.24	1.73	1.66	1.11	1.48
05	099	2.67	2.16	1.68	1.35	2.09
05	101	1.12	1.10	1.03	0.76	1.40
05	103	17.14	3.95	36.40	68.07	59.54
05	105	5.46	15.18	4.38	6.06	14.58
05	107	100.32	243.95	313.73	468.93	210.29
05	109	3.57	2.91	1.87	2.13	1.66
05	111	306.03	450.26	500.54	665.82	772.60
05	113	4.38	4.79	4.86	2.63	3.55
05	115	1015.89	921.69	980.30	999.03	1164.75
05	117	252.70	280.15	297.06	354.62	355.76
05	119	83.99	74.31	86.26	107.11	83.99
05	121	46.30	68.16	80.43	116.03	141.39
05	123	121.08	172.19	201.00	264.13	313.40
05	125	7.93	30.91	9.69	13.79	9.27
05	127	2.87	3.41	2.74	2.33	2.80
05	129	1.38	1.65	1.76	0.95	0.99
05	131	25.21	22.17	32.37	30.19	39.40
05	133	3.76	6.56	4.37	4.57	2.56
05	135	2.95	1.95	2.02	2.23	5.29
05	137	2.33	2.70	1.80	0.98	2.43
05	139	15.41	11.72	15.88	17.83	20.74
05	141	2.52	2.45	2.52	2.01	3.01
05	143	25.57	15.46	27.37	27.68	3.80
05	145	98.67	153.01	114.02	129.05	91.52
05	147	146.93	157.69	274.65	432.61	351.47
05	149	13.72	13.87	9.70	4.46	9.79
06	001	228.62	237.83	237.03	257.55	171.76
06	003	26.04	27.25	23.68	15.13	15.11
06	005	17.56	26.37	26.77	32.17	24.06
06	007	1240.08	860.03	957.73	1077.98	789.94
06	009	9.69	13.57	14.72	17.24	17.29
06	011	994.50	880.76	1049.13	913.57	916.29
06	013	1450.39	1143.59	885.04	1242.13	1679.12
06	015	12.79	13.71	19.72	21.82	9.02
06	017	38.31	62.54	73.79	55.15	46.01
06	019	3397.07	3612.62	3553.88	3744.99	3260.22
06	021	855.47	799.02	848.36	683.75	741.20
06	023	121.04	111.76	199.52	152.83	137.18
06	025	2474.84	2457.56	2608.60	2886.61	2144.94
06	027	65.82	124.60	149.42	120.87	80.43
06	029	3194.84	3031.43	2514.78	2884.94	2663.55
06	031	1448.83	1378.95	1413.44	1536.09	1380.43
06	033	80.37	60.96	63.57	51.99	45.22
06	035	250.67	291.43	300.85	485.3	246.87
06	037	5984.86	4173.12	4146.57	5364.88	3811.06
06	039	1136.66	878.17	980.96	993.38	834.79
06	041	43.16	39.97	40.97	44.48	36.76
06	043	2.91	7.52	8.32	6.43	9.24
06	045	65.79	15.25	52.56	56.63	58.11
06	047	1907.17	1618.97	1688.43	1880.06	1624.90
06	049	446.64	450.93	429.00	240.54	313.82
06	051	182.79	212.91	221.43	192.96	211.14
06	053	1450.66	1259.73	1295.09	1781.73	1129.19
06	055	54.76	64.25	67.30	81.07	51.75
06	057	62.41	79.73	40.75	48.31	88.88
06	059	870.29	719.57	668.59	723.42	717.60
06	061	244.99	261.15	200.23	189	209.19
06	063	195.06	122.41	130.11	55.31	79.27
06	065	1461.99	1434.91	1432.39	1688.12	1257.45
06	067	823.53	718.19	876.08	783.34	774.33
06	069	104.30	78.88	87.50	92.71	69.44
06	071	587.36	628.02	618.00	652.57	586.09
06	073	3549.32	4450.48	3168.58	4393.87	4085.08
06	075	592.50	535.26	562.92	252.94	1668.32
06	077	1656.13	1786.61	1816.79	1746.04	1483.54
06	079	1657.38	2875.31	2703.35	3110.71	2774.10
06	081	104.33	109.80	111.47	102.86	151.12
06	083	354.23	295.27	325.73	426.82	239.62
06	085	332.40	320.25	350.29	342.4	296.09
06	087	70.61	53.05	72.24	78.28	73.69
06	089	319.48	385.32	310.82	433.5	236.16
06	091	43.30	4.53	40.62	44.43	63.41
06	093	486.49	457.94	474.59	561.72	384.78
06	095	568.10	577.86	526.52	517.72	467.90
06	097	391.72	198.04	141.16	159.3	114.33
06	099	1372.62	1296.11	1437.92	1615.25	1457.93
06	101	1507.95	954.45	1053.87	922.21	833.72
06	103	345.81	347.98	399.83	412.31	538.75
06	105	5.98	26.13	25.54	44.83	21.63
06	107	2327.64	1968.85	2208.74	2409.09	2274.96
06	109	7.31	22.92	37.92	32.76	33.84
06	111	1275.52	1078.93	798.67	1110.6	1198.61
06	113	865.33	841.13	1090.05	1028.1	738.78
06	115	361.56	360.55	354.73	372.12	351.72
08	001	128.12	138.05	132.34	133.59	185.27
08	003	349.33	337.39	413.76	224.83	272.12
08	005	90.59	81.74	86.52	111.99	84.94
08	007	32.98	45.73	48.23	66.61	71.48
08	009	90.11	92.28	105.75	111.58	127.78
08	011	366.66	174.27	426.04	324.5	211.34
08	013	219.24	211.98	173.56	182.02	203.73
08	014	70.57	71.63	0	49.7	5.23
08	015	60.68	117.23	56.69	72.16	122.91
08	017	24.64	26.69	26.42	32.58	39.25
08	019	14.88	14.28	7.36	1.81	1.71
08	021	528.52	328.71	731.55	254.02	359.25
08	023	161.46	152.01	196.77	100.32	173.01
08	025	117.07	67.10	64.78	97.95	34.26
08	027	33.50	25.80	41.62	49.3	45.32
08	029	762.01	676.71	704.31	678.54	466.04
08	031	166.51	145.36	122.54	159.17	236.44
08	033	6.06	15.71	28.46	54.64	34.74
08	035	14.69	24.60	28.71	43.34	43.37
08	037	224.39	184.24	137.60	140.59	156.83
08	039	11.67	23.54	33.80	18.39	36.63
08	041	108.82	125.07	134.70	138.49	157.08
08	043	90.19	193.70	158.86	160.42	150.85
08	045	560.15	419.86	562.60	420.8	352.12
08	047	0.41	0.45	0.52	0.63	0.62
08	049	144.41	167.92	204.23	110.39	230.67
08	051	237.96	271.92	286.35	241.94	559.74
08	053	3.72	9.48	13.19	9.71	70.35
08	055	57.34	35.73	91.30	68.16	36.50
08	057	345.99	358.08	401.09	322.82	428.52
08	059	140.26	110.11	96.68	144.14	86.85
