05	019	5.16	3.57
05	021	176.10	269.93
05	023	6.74	7.19
05	025	1.30	1.33
05	027	6.27	4.3
05	029	28.54	16.09
05	031	349.64	391.89
05	033	15.89	18.78
05	035	112.40	132.75
05	037	299.15	438.01
05	039	1.18	1.08
05	041	330.34	414.51
05	043	71.00	64.01
05	045	11.90	12.83
05	047	12.56	2.74
05	049	73.75	1.56
05	051	266.28	17.28
05	053	2.26	1.8
05	055	153.73	165.09
05	057	9.44	5.85
05	059	8.10	414.87
05	061	5.85	6.76
05	063	36.57	78.93
05	065	2.93	2.05
05	067	298.28	386.17
05	069	454.52	569.27
05	071	4.23	5.85
05	073	32.72	12.27
05	075	281.39	325.41
05	077	167.08	241.86
05	079	151.37	189.52
05	081	5.04	4.21
05	083	4.92	4.45
05	085	372.94	485.31
05	087	3.65	1.82
05	089	1.74	2.86
05	091	100.37	90.35
05	093	152.77	193.19
05	095	194.01	255.51
05	097	1.66	1.11
05	099	1.68	1.35
05	101	1.03	0.76
05	103	36.40	68.07
05	105	4.38	6.06
05	107	313.73	468.93
05	109	1.87	2.13
05	111	500.54	665.82
05	113	4.86	2.63
05	115	980.30	999.03
05	117	297.06	354.62
05	119	86.26	107.11
05	121	80.43	116.03
05	123	201.00	264.13
05	125	9.69	13.79
05	127	2.74	2.33
05	129	1.76	0.95
05	131	32.37	30.19
05	133	4.37	4.57
05	135	2.02	2.23
05	137	1.80	0.98
05	139	15.88	17.83
05	141	2.52	2.01
05	143	27.37	27.68
05	145	114.02	129.05
05	147	274.65	432.61
05	149	9.70	4.46
06	001	237.03	257.55
06	003	23.68	15.13
06	005	26.77	32.17
06	007	957.73	1077.98
06	009	14.72	17.24
06	011	1049.13	913.57
06	013	885.04	1242.13
06	015	19.72	21.82
06	017	73.79	55.15
06	019	3553.88	3744.99
06	021	848.36	683.75
06	023	199.52	152.83
06	025	2608.60	2886.61
06	027	149.42	120.87
06	029	2514.78	2884.94
06	031	1413.44	1536.09
06	033	63.57	51.99
06	035	300.85	485.3
06	037	4146.57	5364.88
06	039	980.96	993.38
06	041	40.97	44.48
06	043	8.32	6.43
06	045	52.56	56.63
06	047	1688.43	1880.06
06	049	429.00	240.54
06	051	221.43	192.96
06	053	1295.09	1781.73
06	055	67.30	81.07
06	057	40.75	48.31
06	059	668.59	723.42
06	061	200.23	189
06	063	130.11	55.31
06	065	1432.39	1688.12
06	067	876.08	783.34
06	069	87.50	92.71
06	071	618.00	652.57
06	073	3168.58	4393.87
06	075	562.92	252.94
06	077	1816.79	1746.04
06	079	2703.35	3110.71
06	081	111.47	102.86
06	083	325.73	426.82
06	085	350.29	342.4
06	087	72.24	78.28
06	089	310.82	433.5
06	091	40.62	44.43
06	093	474.59	561.72
06	095	526.52	517.72
06	097	141.16	159.3
06	099	1437.92	1615.25
06	101	1053.87	922.21
06	103	399.83	412.31
06	105	25.54	44.83
06	107	2208.74	2409.09
06	109	37.92	32.76
06	111	798.67	1110.6
06	113	1090.05	1028.1
06	115	354.73	372.12
08	001	132.34	133.59
08	003	413.76	224.83
08	005	86.52	111.99
08	007	48.23	66.61
08	009	105.75	111.58
08	011	426.04	324.5
08	013	173.56	182.02
08	015	56.69	72.16
08	017	26.42	32.58
08	019	7.36	1.81
08	021	731.55	254.02
08	023	196.77	100.32
08	025	64.78	97.95
08	027	41.62	49.3
08	029	704.31	678.54
08	031	122.54	159.17
08	033	28.46	54.64
08	035	28.71	43.34
08	037	137.60	140.59
08	039	33.80	18.39
08	041	134.70	138.49
08	043	158.86	160.42
08	045	562.60	420.8
08	047	0.52	0.63
08	049	204.23	110.39
08	051	286.35	241.94
08	053	13.19	9.71
08	055	91.30	68.16
08	057	401.09	322.82
08	059	96.68	144.14
08	061	14.78	28.75
08	063	166.44	186.44
08	065	26.21	41.02
08	067	378.44	220.61
08	069	270.51	272.04
08	071	120.87	121.73
08	073	17.63	20.22
08	075	335.61	309.31
08	077	972.94	1201.97
08	079	2.06	0.11
08	081	207.44	208.74
08	083	313.98	428.75
08	085	644.15	597.74
08	087	335.85	288.21
08	089	424.63	281.91
08	091	58.01	82.1
08	093	8.65	28.13
08	095	86.21	129.83
08	097	46.63	43.19
08	099	695.25	429.06
08	101	246.09	246.32
08	103	134.56	216.58
08	105	405.39	285.33
08	107	307.01	271.22
08	109	425.71	647.03
08	111	0.29	0.17
08	113	63.04	9.88
08	115	94.63	112.06
08	117	29.16	4.5
08	119	9.23	6.84
08	121	47.66	64.24
08	123	1162.37	1064.17
08	125	272.73	321.13
09	001	330.00	
09	003	93.71	
09	005	93.03	
09	007	626.24	
09	009	763.96	
09	011	2514.56	
09	013	17.00	
09	015	14.96	
10	001	33.91	29.62
10	003	1079.94	819.74
10	005	381.64	473.27
11	001	10.19	9.87
12	001	48.31	58.1
12	003	5.37	7.5
12	005	318.51	322.87
12	007	7.51	4.65
12	009	1332.84	1261.31
12	011	1515.60	1813.66
12	013	4.19	6.13
12	015	49.88	63.93
12	017	1685.32	425.19
12	019	21.52	33.59
12	021	208.20	229.91
12	023	16.74	13.75
12	025	651.75	
12	027	70.94	133.38
12	029	3.41	3.29
12	031	720.18	814.49
12	033	269.55	313.77
12	035	14.15	27.88
12	037	2.89	2.25
12	039	16.38	15.61
12	041	9.36	15.89
12	043	99.59	74.63
12	045	36.85	4.43
12	047	46.18	41.7
12	049	51.00	91.15
12	051	557.01	511.9
12	053	41.62	50.45
12	055	119.47	174.26
12	057	2628.16	3479
12	059	7.24	4.09
12	061	266.46	287.46
12	063	81.05	111.6
12	065	11.61	8.36
12	067	7.45	6.74
12	069	83.11	99.51
12	071	499.26	652.38
12	073	39.30	45.54
12	075	23.42	31.02
12	077	1.63	1.57
12	079	9.33	9.13
12	081	122.73	186.9
12	083	52.07	68.81
12	085	170.03	198.5
12	087	2.10	1.96
12	089	46.90	48.17
12	091	29.94	28.47
12	093	41.22	71.47
12	095	259.56	275.49
12	097	81.48	142.71
12	099	1432.60	1711.61
12	101	1169.25	2097.53
12	103	529.91	465.82
12	105	391.85	362.61
12	107	88.43	89.18
12	109	46.37	55.7
12	111	1485.34	1757.69
12	113	23.25	30.72
12	115	47.86	46.4
12	117	69.78	90.21
12	119	66.14	44.39
12	121	142.48	127.71
12	123	53.08	49.81
12	125	2.70	2.54
12	127	156.60	234.69
12	129	72.52	33.17
12	131	11.77	12.22
12	133	4.59	4.1
13	001	62.89	63.7
13	003	3.02	6.55
13	005	2.99	5.85
13	007	24.07	41.85
13	009	7.16	8.77
13	011	2.28	2.1
13	013	5.68	7.54
13	015	57.97	66.03
13	017	17.30	11.23
13	019	12.90	15.26
13	021	106.97	154.71
13	023	9.10	16.13
13	025	2.48	1.75
13	027	6.34	6.38
13	029	1.98	2.84
13	031	17.24	15.48
13	033	75.48	98.07
13	035	5.60	3.82
13	037	18.82	34.53
13	039	47.94	49.23
13	043	3.16	6.37
13	045	13.69	12.1
13	047	10.68	10.67
13	049	1.76	1.48
13	051	605.65	213.7
13	053	13.80	9.66
13	055	4.86	11.54
13	057	13.89	20.39
13	059	18.10	19.41
13	061	5.56	5.85
13	063	25.61	26.53
13	065	1.29	1.86
13	067	440.10	466.78
13	069	13.17	21.26
13	071	39.79	45.91
13	073	11.88	17.27
13	075	11.92	12.04
13	077	352.54	560.37
13	079	5.88	6.06
13	081	19.02	17.41
13	083	1.74	2.64
13	085	1.48	2.3
13	087	64.79	62.66
13	089	85.79	91.67
13	091	7.47	15.89
13	093	12.75	26.43
13	095	134.05	222.15
13	097	7.56	12.14
13	099	142.00	157.08
13	101	2.85	6.59
13	103	145.50	149.3
13	105	2.80	3.21
13	107	5.62	5.86
13	109	3.28	4.37
13	111	1.94	2.12
13	113	13.91	17.19
13	115	452.26	585.89
13	117	13.74	18.97
13	119	3.81	3.8
13	121	225.96	170.75
13	123	3.25	6.95
13	125	0.39	0.36
13	127	124.19	146.05
13	129	18.09	16.47
13	131	12.08	19.63
13	133	5.11	13.27
13	135	71.81	93.54
13	137	10.12	7.58
13	139	19.80	25.2
13	141	1.09	1.15
13	143	2.14	3.73
13	145	10.31	6.5
13	147	4.19	4.38
13	149	1.10	73.53
13	151	7.13	13.51
13	153	29.14	27.93
13	155	9.81	12.73
13	157	6.37	7.08
13	159	1.74	2.92
13	161	5.04	6.51
13	163	15.46	27.03
13	165	5.49	6.85
13	167	3.11	3.01
13	169	2.40	2.68
13	171	4.66	6.7
13	173	3.32	2.74
13	175	32.88	32.32
13	177	26.20	34.76
13	179	17.47	14.98
13	181	1.16	1.19
13	183	0.80	0.97
13	185	28.09	32.95
13	187	3.11	3.87
13	189	3.74	5.46
13	191	1.42	1.18
13	193	23.61	31.56
13	195	3.09	3.02
13	197	3.22	3.52
13	199	5.67	5.99
13	201	28.79	34.01
13	205	32.47	77.69
13	207	34.79	125.77
13	209	4.43	2.65
13	211	2.91	2.65
13	213	4.12	4.93
13	215	39.47	45.62
13	217	4.14	12.79
13	219	3.06	3.13
13	221	1.67	1.81
13	223	3.51	4.32
13	225	6.77	13.25
13	227	2.94	3.22
13	229	5.79	8.27
13	231	3.14	2.14
13	233	10.63	8.77
13	235	12.20	16.93
13	237	1010.49	988.4
13	239	1.89	0.35
13	241	4.09	4.17
13	243	10.62	9.17
13	245	127.34	125.52
13	247	2.26	2.38
13	249	1.84	0.86
13	251	8.07	25.45
13	253	23.74	70.58
13	255	10.14	11.24
13	257	3.12	3.79
13	259	3.50	3.2
13	261	28.43	42.38
13	263	2.87	2.64
13	265	0.24	0.23
13	267	18.38	8.41
13	269	2.10	9.44
13	271	10.41	6.15
13	273	20.76	22.05
13	275	12.67	20.71
13	277	34.54	27.88
13	279	7.00	14.34
13	281	2.03	1.19
13	283	1.67	1.6
13	285	13.31	13.11
13	287	19.11	16.73
13	289	23.27	19.66
13	291	1.37	1.5
13	293	11.13	10.29
13	295	10.88	14.51
13	297	5.77	9.05
13	299	5.92	9.83
13	301	5.04	2.5
13	303	24.42	26.07
13	305	65.98	64.55
13	307	5.36	3.9
13	309	3.14	4.95
13	311	5.91	4.42
13	313	38.92	65.7
13	315	15.27	23.07
13	317	4.12	2.56
13	319	23.44	28.29
13	321	29.05	42.43
15	001	131.80	
15	003	1111.09	
15	005	0.00	
15	007	260.92	
15	009	430.24	
16	001	1098.26	1193.24
16	003	63.65	85.38
16	005	313.50	402.52
16	007	117.30	107.77
16	009	8.04	3.46
16	011	1093.67	1377.9
16	013	160.22	303.52
16	015	15.24	9.75
16	017	35.17	22.2
16	019	644.85	836.36
16	021	2.34	4.4
16	023	167.63	213.34
16	025	26.99	28.03
16	027	639.02	709.68
16	029	225.35	281.73
16	031	585.47	792.26
16	033	105.76	161.12
16	035	36.40	2.11
16	037	141.75	232.04
16	039	327.42	299.01
16	041	177.68	224.82
16	043	338.39	390.67
16	045	135.63	726.55
16	047	1288.62	1413.93
16	049	30.26	19.29
16	051	1544.07	1959.33
16	053	1108.54	1681.33
16	055	47.12	57.28
16	057	11.66	8.25
16	059	123.71	285.47
16	061	1.09	1.53
16	063	420.61	388.71
16	065	295.29	802.45
16	067	526.83	752.38
16	069	18.58	187.65
16	071	103.32	141.32
16	073	474.04	424.72
16	075	254.10	246
16	077	305.51	340.89
16	079	9.94	4.92
16	081	116.30	167.84
16	083	1890.61	1876.79
16	085	28.14	126.65
16	087	83.38	165.34
17	001	23.50	22.13
17	003	2.45	3.06
17	005	2.40	1.16
17	007	6.26	5.87
17	009	0.44	0.44
17	011	8.14	7.99
17	013	8.33	0.73
17	015	8.53	6.94
17	017	9.52	9.35
17	019	36.10	29.37
17	021	776.08	753.92
17	023	4.31	2.61
17	025	2.39	1.79
17	027	7.79	4.99
17	029	7.85	5.28
17	031	1691.48	1738.41
17	033	61.20	85.99
17	035	2.00	1.22
17	037	12.01	11.1
17	039	712.00	630.7
17	041	5.74	1.27
17	043	18.34	12.74
17	045	2.84	2.94
17	047	1.67	0.5
17	049	6.10	4.86
17	051	7.02	2.59
17	053	3.94	2.94
17	055	15.72	14.71
17	057	273.39	237.07
17	059	10.22	12.76
17	061	3.05	2.41
17	063	2560.49	978.84
17	065	0.99	0.63
17	067	3.17	3.5
17	069	2.77	0.4
17	071	15.12	12.55
17	073	9.07	9.2
17	075	4.39	5.22
17	077	190.91	116.89
17	079	532.23	528.72
17	081	3.53	1.56
17	083	7.34	2.27
17	085	8.56	7.09
17	087	1.96	2.1
17	089	53.42	55.18
17	091	28.97	23.02
17	093	5.51	5.8
17	095	8.65	2.4
17	097	2449.32	751.85
17	099	888.19	78.16
17	101	13.88	2.31
17	103	15.63	9.79
17	105	7.18	7.07
17	107	4.82	5.13
17	109	4.63	3.88
17	111	39.84	35.09
17	113	16.96	13.37
17	115	46.55	41.67
17	117	10.48	6.12
17	119	308.19	646.75
17	121	6.33	5.83
17	123	4.36	5.77
17	125	118.99	122.81
17	127	592.23	564.93
17	129	1.93	1.21
17	131	4.62	3.66
17	133	2.79	2.59
17	135	333.72	442.19
17	137	159.05	202.44
17	139	2.56	1.55
17	141	30.79	59.15
17	143	110.44	379.05
17	145	11.34	1.51
17	147	3.29	3.53
17	149	23.44	3.62
17	151	0.53	0.17
17	153	1.31	0.97
17	155	166.74	179.77
17	157	1179.41	37.37
17	159	3.23	2.11
17	161	924.93	1130.44
17	163	46.76	72.69
17	165	0.86	0.47
17	167	336.94	354.64
17	169	2.16	1.67
17	171	6.28	6.34
17	173	4.41	3.62
17	175	1.39	1.31
17	177	10.88	8.67
17	179	798.48	855.06
17	181	3.84	2.17
17	183	16.34	16.48
17	185	7.83	2.16
17	187	3.62	3.9
17	189	3.17	2.68
17	191	5.37	2.98
17	193	6.44	4.23
17	195	33.02	24.97
17	197	3907.86	2094.54
17	199	13.76	108.75
17	201	46.61	39.58
17	203	10.75	12.55
18	001	7.44	7.31
18	003	54.84	54.18
18	005	21.79	19.28
18	007	1.86	0.88
18	009	2.21	2.65
18	011	5.44	4.55
18	013	0.56	0.31
18	015	4.67	6.88
18	017	29.19	32.55
18	019	31.18	24.92
18	021	2.10	1.19
18	023	6.50	6.39
18	025	6.32	6.3
18	027	9.00	7.04
18	029	621.75	859.82
18	031	4.35	4.25
18	033	7.53	11.58
18	035	18.80	17.67
18	037	9.52	6.96
18	039	43.42	35.37
18	041	4.47	3.77
18	043	271.50	336.93
18	045	3.70	4.22
18	047	2.71	4.05
18	049	8.20	6.65
18	051	49.09	47.05
18	053	13.58	13.52
18	055	24.22	4.68
18	057	76.05	128.86
18	059	5.49	6.37
18	061	2.76	3.32
18	063	9.89	9.85
18	065	11.81	8.09
18	067	22.94	20.77
18	069	5.16	5.86
18	071	9.95	9.29
18	073	30.99	45.23
18	075	3.90	3.71
18	077	1317.80	1309.74
18	079	4.03	3.16
18	081	13.08	13.44
18	083	61.00	92.91
18	085	23.11	20.22
18	087	11.72	12.9
18	089	2173.68	2316.77
18	091	85.53	39.5
18	093	8.80	8.77
18	095	21.57	20.66
18	097	318.48	296.47
18	099	7.48	7.19
18	101	2.94	1.8
18	103	7.41	9.31
18	105	14.62	15
18	107	6.60	5.31
18	109	151.20	276.68
18	111	4.44	4.78
18	113	9.96	8.89
18	115	0.68	1
18	117	2.82	1.66
18	119	2.19	2.39
18	121	1.89	2.34
18	123	2.44	0.98
18	125	472.61	501.16
18	127	678.94	721.71
18	129	19.51	19.69
18	131	9.87	9.83
18	133	7.95	7.81
18	135	4.24	3.95
18	137	4.14	3.43
18	139	3.33	3.21
18	141	94.33	55.47
18	143	4.18	3.66
18	145	8.49	7.21
18	147	31.62	31.79
18	149	7.27	6.15
18	151	4.25	4.79
18	153	450.34	464.37
18	155	4.27	2.4
18	157	44.78	34.94
18	159	2.20	2.2
18	161	0.88	0.77
18	163	29.50	22.44
18	165	469.71	608.47
18	167	327.96	535.06
18	169	10.35	8.21
18	171	6.23	2.31
18	173	709.03	785.93
18	175	4.29	4.09
18	177	16.23	11.04
18	179	4.06	5.01
18	181	6.43	5.1
18	183	3.97	4.04
19	001	2.00	1.48
19	003	1.67	1.7
19	005	212.42	239.21
19	007	5.43	5.79
19	009	1.77	1.64
19	011	3.47	2.95
19	013	57.32	34.55
19	015	3.38	3.29
19	017	4.82	2.93
19	019	3.81	3.78
19	021	5.36	5.65
19	023	7.77	2.37
19	025	2.34	2.79
19	027	5.49	5.36
19	029	3.62	3.21
19	031	3.00	2.71
19	033	9.44	10.02
19	035	4.68	4.21
19	037	2.73	2.49
19	039	1.56	2.39
19	041	3.32	3.59
19	043	5.06	4.43
19	045	279.11	276.53
19	047	3.67	5.1
19	049	6.14	5.54
19	051	1.28	1.63
19	053	1.65	1.73
19	055	5.65	4.76
19	057	115.20	113.75
19	059	3.02	2.78
19	061	81.50	94.55
19	063	2.36	2.75
19	065	4.85	4.12
19	067	3.69	3.2
19	069	2.50	3.27
19	071	6.33	1.64
19	073	2.08	1.95
19	075	2.15	1.98
19	077	2.21	2.09
19	079	3.07	3.8
19	081	3.56	3.53
19	083	4.95	5.61
19	085	11.65	5.2
19	087	2.63	2.73
19	089	1.95	1.76
19	091	3.59	2.68
19	093	1.79	1.75
19	095	3.40	2.41
19	097	8.50	3.43
19	099	7.52	7.36
19	101	2.51	2.54
19	103	62.93	42.21
19	105	4.03	3.06
19	107	2.50	1.87
19	109	3.44	3.65
19	111	18.52	29.59
19	113	259.86	265.21
19	115	10.21	10.73
19	117	1.38	1.35
19	119	4.39	4.99
19	121	2.16	1.69
19	123	3.74	3.96
19	125	5.67	4.98
19	127	11.11	11.87
19	129	2.53	1.84
19	131	2.33	2.85
19	133	12.24	7.64
19	135	1.26	1.72
19	137	1.88	2.13
19	139	270.13	325.86
19	141	3.67	3.77
19	143	2.77	4.06
19	145	3.06	2.86
19	147	2.89	2.85
19	149	6.35	6.96
19	151	1.65	2
19	153	56.52	53.38
19	155	468.82	455.43
19	157	2.96	2.71
19	159	1.27	1.54
19	161	3.47	3.78
19	163	100.76	121.6
19	165	2.57	2.38
19	167	15.57	14.73
19	169	12.81	13.26
19	171	4.81	4.78
19	173	1.35	0.87
19	175	3.34	3.98
19	177	1.31	0.96
19	179	20.15	22.31
19	181	7.52	2.3
19	183	3.88	4.43
19	185	0.91	0.85
19	187	8.84	9.62
19	189	1.92	2.13
19	191	5.43	4.92
19	193	672.15	958.96
19	195	5.28	3.44
19	197	3.32	4.32
20	001	2.89	3.81
20	003	1.67	2.64
20	005	5.90	4.92
20	007	4.70	6.15
20	009	38.25	40.96
20	011	3.33	3.24
20	013	2.13	1.98
20	015	12.82	14.57
20	017	0.87	3.89
20	019	1.24	1.92
20	021	92.32	94.94
20	023	37.97	60.28
20	025	5.30	5.71
20	027	14.50	17.64
20	029	15.17	21.73
20	031	23.50	676.8
20	033	7.66	8.44
20	035	9.59	8.02
20	037	6.80	7.01
20	039	13.22	16.75
20	041	5.20	7.59
20	043	0.85	0.76
20	045	21.61	24.52
20	047	95.46	113.79
20	049	1.43	0.99
20	051	4.85	5.45
20	053	2.78	3.06
20	055	295.28	309.8
20	057	103.73	109.21
20	059	3.16	3.54
20	061	8.53	10.4
20	063	20.07	21.73
20	065	10.80	14.38
20	067	173.03	155.11
20	069	225.61	238.26
20	071	26.42	29.89
20	073	2.03	2.74
20	075	47.39	46.4
20	077	3.07	3.57
20	079	41.89	44.57
20	081	291.13	251.45
20	083	32.78	32.32
20	085	2.02	2.19
20	087	3.09	4.08
20	089	78.07	92.31
20	091	12.28	25.27
20	093	192.34	248.72
20	095	16.36	19.59
20	097	51.15	59.25
20	099	4.60	4.81
20	101	20.45	18.55
20	103	9.69	8.72
20	105	1.25	1.68
20	107	727.23	1153.43
20	109	8.00	9.64
20	111	8.87	6.87
20	113	29.90	35.2
20	115	3.34	3.97
20	117	3.13	3.45
20	119	157.48	163.23
20	121	4.03	5.25
20	123	12.16	16.46
20	125	8.72	10.96
20	127	1.75	4.91
20	129	55.66	51.55
20	131	3.04	3.02
20	133	3.15	3.64
20	135	5.56	5.34
20	137	12.24	14.57
20	139	2.11	2.44
20	141	4.56	6.04
20	143	2.80	4.5
20	145	68.10	79.13
20	147	32.15	29.3
20	149	39.72	40.06
20	151	76.98	84.53
20	153	16.28	22.67
20	155	58.22	69.67
20	157	28.75	34.54
20	159	20.38	25.44
20	161	6.05	8.09
20	163	16.96	18.46
20	165	10.10	9.74
20	167	1.21	1.42
20	169	10.10	12.04
20	171	63.59	63.65
20	173	89.30	102.91
20	175	159.59	154.67
20	177	42.92	46.13
20	179	78.09	88.56
20	181	89.75	129.99
20	183	4.76	5.47
20	185	75.55	85.94
20	187	163.55	150.88
20	189	189.06	215.58
20	191	6.89	9.01
20	193	91.00	123.43
20	195	4.64	6.42
20	197	3.55	4.85
20	199	62.22	73.34
20	201	5.59	8.02
20	203	75.50	81.08
20	205	2.75	2.66
20	207	0.96	2.23
20	209	479.18	397.81
21	001	2.36	
21	003	2.09	0
21	005	3.32	0
21	007	23.48	0
21	009	7.68	0
21	011	4.51	0
21	013	7.58	0
21	015	8.30	0
21	017	2.96	0
21	019	79.99	0
21	021	4.80	0
21	023	1.59	0
21	025	1.05	0
21	027	1.83	0
21	029	3.87	0
21	031	1.51	0
21	033	1.29	0
21	035	5.05	0
21	037	31.80	0
21	039	2.56	0
21	041	43.48	0
21	043	3.08	0
21	045	1.88	0
21	047	10.39	0
21	049	108.52	0
21	051	2.84	0
21	053	1.33	0
21	055	1.03	0
21	057	0.81	0
21	059	220.16	0
21	061	1.20	0
21	063	0.44	0
21	065	2.02	0
21	067	43.11	0
21	069	1.64	0
21	071	3.78	0
21	073	8.53	0
21	075	1.67	0
21	077	0.81	0
21	079	1.65	0
21	081	2.06	0
21	083	14.67	0
21	085	3.35	0
21	087	1.64	0
21	089	16.42	0
21	091	250.88	0
21	093	13.37	0
21	095	4.80	0
21	097	3.36	0
21	099	3.61	0
21	101	117.66	0
21	103	2.96	0
21	105	0.76	0
21	107	18.07	0
21	109	1.20	0
21	111	927.75	0
21	113	3.91	0
21	115	2.03	0
21	117	8.45	0
21	119	0.94	0
21	121	0.97	0
21	123	1.25	0
21	125	9.67	0
21	127	15.89	0
21	129	0.70	0
21	131	2.92	0
21	133	2.38	0
21	135	1.38	0
21	137	2.25	0
21	139	23.81	0
21	141	5.01	0
21	143	2.08	0
21	145	1005.51	0
21	147	1.14	0
21	149	0.83	0
21	151	11.84	0
21	153	0.94	0
21	155	2.86	0
21	157	22.21	0
21	159	5.82	0
21	161	44.84	0
21	163	25.40	0
21	165	0.21	0
21	167	20.01	0
21	169	1.06	0
21	171	1.94	0
21	173	2.46	0
21	175	1.41	0
21	177	487.69	0
21	179	8.12	0
21	181	2.45	0
21	183	7.56	0
21	185	5.08	0
21	187	2.33	0
21	189	0.42	0
21	191	1.53	0
21	193	6.07	0
21	195	8.16	0
21	197	0.39	0
21	199	390.26	0
21	201	0.22	0
21	203	1.48	0
21	205	3.48	0
21	207	3.04	0
21	209	3.38	0
21	211	4.66	0
21	213	2.04	0
21	215	1.16	0
21	217	6.13	0
21	219	1.87	0
21	221	2.24	0
21	223	0.68	0
21	225	7.34	0
21	227	16.53	
21	229	1.97	
21	231	2.41	
21	233	151.58	
21	235	2.01	
21	237	0.57	
21	239	16.64	
22	001	110.02	186.4
22	003	24.13	38.61
22	005	226.75	217.04
22	007	28.95	29.67
22	009	17.48	22.65
22	011	29.54	29.73
22	013	1.78	13.13
22	015	12.23	14.08
22	017	86.50	146.01
22	019	312.00	366.6
22	021	3.10	2.38
22	023	27.50	30.45
22	025	17.33	31.02
22	027	2.81	2.61
22	029	31.54	48.33
22	031	14.14	21.97
22	033	151.66	154.16
22	035	38.00	41.91
22	037	3.33	3.65
22	039	188.05	182.18
22	041	27.42	49.89
22	043	4.36	5.99
22	045	30.67	29.78
22	047	1217.68	1158.86
22	049	21.18	2.02
22	051	1139.87	1147.13
22	053	151.53	169.94
22	055	33.13	41.65
22	057	29.55	46.96
22	059	2.09	3.26
22	061	8.24	8.78
22	063	15.97	12.14
22	065	18.60	17.9
22	067	72.81	74.75
22	069	24.21	33.44
22	071	635.54	743.03
22	073	111.89	235.61
22	075	115.70	103.63
22	077	290.10	293.65
22	079	497.74	451.78
22	081	1.62	2.4
22	083	24.52	41.05
22	085	3.63	4.87
22	087	305.65	281.48
22	089	1953.47	2701.2
22	091	6.29	1.15
22	093	246.68	244.99
22	095	731.45	93.7
22	097	47.81	62.62
22	099	44.69	59.26
22	101	219.35	200.07
22	103	23.93	25.54
22	105	17.78	18.46
22	107	11.72	17.11
22	109	33.11	7.03
22	111	4.96	5.5
22	113	262.25	225.66
22	115	9.21	7.95
22	117	31.60	35.59
22	119	7.52	7.32
22	121	9.77	20.47
22	123	25.15	31.69
22	125	47.49	50.4
22	127	2.98	3.73
23	001	14.00	
23	003	25.01	
23	005	87.21	
23	007	5.36	
23	009	61.48	
23	011	29.75	
23	013	5.30	
23	015	3.44	
23	017	10.49	
23	019	21.47	
23	021	3.06	
23	023	4.59	
23	025	8.30	
