State FIPS -- County FIPS -- 1995 Total -- 2000 Total -- 2005 Total
06	031	1413.44	1536.09	1380.43
06	033	63.57	51.99	45.22
06	035	300.85	485.3	246.87
06	037	4146.57	5364.88	3811.06
06	039	980.96	993.38	834.79
06	041	40.97	44.48	36.76
06	043	8.32	6.43	9.24
06	045	52.56	56.63	58.11
06	047	1688.43	1880.06	1624.90
06	049	429.00	240.54	313.82
06	051	221.43	192.96	211.14
06	053	1295.09	1781.73	1129.19
06	055	67.30	81.07	51.75
06	057	40.75	48.31	88.88
06	059	668.59	723.42	717.60
06	061	200.23	189	209.19
06	063	130.11	55.31	79.27
06	065	1432.39	1688.12	1257.45
06	067	876.08	783.34	774.33
06	069	87.50	92.71	69.44
06	071	618.00	652.57	586.09
06	073	3168.58	4393.87	4085.08
06	075	562.92	252.94	1668.32
06	077	1816.79	1746.04	1483.54
06	079	2703.35	3110.71	2774.10
06	081	111.47	102.86	151.12
06	083	325.73	426.82	239.62
06	085	350.29	342.4	296.09
06	087	72.24	78.28	73.69
06	089	310.82	433.5	236.16
06	091	40.62	44.43	63.41
06	093	474.59	561.72	384.78
06	095	526.52	517.72	467.90
06	097	141.16	159.3	114.33
06	099	1437.92	1615.25	1457.93
06	101	1053.87	922.21	833.72
06	103	399.83	412.31	538.75
06	105	25.54	44.83	21.63
06	107	2208.74	2409.09	2274.96
06	109	37.92	32.76	33.84
06	111	798.67	1110.6	1198.61
06	113	1090.05	1028.1	738.78
06	115	354.73	372.12	351.72
08	001	132.34	133.59	185.27
08	003	413.76	224.83	272.12
08	005	86.52	111.99	84.94
08	007	48.23	66.61	71.48
08	009	105.75	111.58	127.78
08	011	426.04	324.5	211.34
08	013	173.56	182.02	203.73
08	014	0		49.7	5.23
08	015	56.69	72.16	122.91
08	017	26.42	32.58	39.25
08	019	7.36	1.81	1.71
08	021	731.55	254.02	359.25
08	023	196.77	100.32	173.01
08	025	64.78	97.95	34.26
08	027	41.62	49.3	45.32
08	029	704.31	678.54	466.04
08	031	122.54	159.17	236.44
08	033	28.46	54.64	34.74
08	035	28.71	43.34	43.37
08	037	137.60	140.59	156.83
08	039	33.80	18.39	36.63
08	041	134.70	138.49	157.08
08	043	158.86	160.42	150.85
08	045	562.60	420.8	352.12
08	047	0.52	0.63	0.62
08	049	204.23	110.39	230.67
08	051	286.35	241.94	559.74
08	053	13.19	9.71	70.35
08	055	91.30	68.16	36.50
08	057	401.09	322.82	428.52
08	059	96.68	144.14	86.85
08	061	14.78	28.75	8.61
08	063	166.44	186.44	284.75
08	065	26.21	41.02	14.67
08	067	378.44	220.61	383.49
08	069	270.51	272.04	504.35
08	071	120.87	121.73	67.67
08	073	17.63	20.22	6.41
08	075	335.61	309.31	290.42
08	077	972.94	1201.97	926.30
08	079	2.06	0.11	21.79
08	081	207.44	208.74	165.36
08	083	313.98	428.75	249.65
08	085	644.15	597.74	705.81
08	087	335.85	288.21	293.49
08	089	424.63	281.91	393.47
08	091	58.01	82.1	103.87
08	093	8.65	28.13	21.96
08	095	86.21	129.83	104.49
08	097	46.63	43.19	130.89
08	099	695.25	429.06	488.01
08	101	246.09	246.32	301.30
08	103	134.56	216.58	241.34
08	105	405.39	285.33	729.85
08	107	307.01	271.22	203.86
08	109	425.71	647.03	509.15
08	111	0.29	0.17	0.27
08	113	63.04	9.88	28.37
08	115	94.63	112.06	99.71
08	117	29.16	4.5	66.00
08	119	9.23	6.84	6.42
08	121	47.66	64.24	120.65
08	123	1162.37	1064.17	773.04
08	125	272.73	321.13	397.34
09	001	330.00	578.32	651.96
09	003	93.71	0	145.41
09	005	93.03	0	99.40
09	007	626.24	0	224.36
09	009	763.96	455.46	342.67
09	011	2514.56	2407.14	2259.10
09	013	17.00	0	17.64
09	015	14.96	0	17.86
10	001	33.91	29.62	37.59
10	003	1079.94	819.74	498.39
10	005	381.64	473.27	481.26
11	001	10.19	9.87	9.70
12	001	48.31	58.1	60.05
12	003	5.37	7.5	7.19
12	005	318.51	322.87	291.93
12	007	7.51	4.65	6.71
12	009	1332.84	1261.31	957.28
12	011	1515.60	1813.66	1837.86
12	013	4.19	6.13	3.43
12	015	49.88	63.93	40.05
12	017	1685.32	425.19	1707.14
12	019	21.52	33.59	22.55
12	021	208.20	229.91	193.23
12	023	16.74	13.75	12.26
12	025	651.75	49.7	81.04
12	027	70.94	133.38	66.74
12	029	3.41	3.29	3.75
12	031	720.18	814.49	771.63
12	033	269.55	313.77	329.01
12	035	14.15	27.88	19.26
12	037	2.89	2.25	2.59
12	039	16.38	15.61	16.96
12	041	9.36	15.89	14.78
12	043	99.59	74.63	104.40
12	045	36.85	4.43	2.66
12	047	46.18	41.7	54.84
12	049	51.00	91.15	32.46
12	051	557.01	511.9	395.94
12	053	41.62	50.45	48.59
12	055	119.47	174.26	118.30
12	057	2628.16	3479	2014.00
12	059	7.24	4.09	3.77
12	061	266.46	287.46	285.66
12	063	81.05	111.6	119.51
12	065	11.61	8.36	13.23
12	067	7.45	6.74	7.85
12	069	83.11	99.51	85.69
12	071	499.26	652.38	709.10
12	073	39.30	45.54	43.04
12	075	23.42	31.02	28.74
12	077	1.63	1.57	1.03
12	079	9.33	9.13	14.28
12	081	122.73	186.9	141.40
12	083	52.07	68.81	54.44
12	085	170.03	198.5	138.70
12	086	0		598.49	602.29
12	087	2.10	1.96	1.68
12	089	46.90	48.17	54.85
12	091	29.94	28.47	26.41
12	093	41.22	71.47	54.51
12	095	259.56	275.49	257.99
12	097	81.48	142.71	146.81
12	099	1432.60	1711.61	1532.52
12	101	1169.25	2097.53	2168.22
12	103	529.91	465.82	483.83
12	105	391.85	362.61	219.26
12	107	88.43	89.18	73.86
12	109	46.37	55.7	34.92
12	111	1485.34	1757.69	1352.29
12	113	23.25	30.72	28.98
12	115	47.86	46.4	41.01
12	117	69.78	90.21	68.83
12	119	66.14	44.39	24.65
12	121	142.48	127.71	103.08
12	123	53.08	49.81	49.24
12	125	2.70	2.54	3.29
12	127	156.60	234.69	171.22
12	129	72.52	33.17	10.86
12	131	11.77	12.22	11.66
12	133	4.59	4.1	3.61
13	001	62.89	63.7	63.02
13	003	3.02	6.55	7.87
13	005	2.99	5.85	6.42
13	007	24.07	41.85	34.39
13	009	7.16	8.77	7.63
13	011	2.28	2.1	3.54
13	013	5.68	7.54	8.61
13	015	57.97	66.03	107.78
13	017	17.30	11.23	10.68
13	019	12.90	15.26	6.86
13	021	106.97	154.71	18.68
13	023	9.10	16.13	13.55
13	025	2.48	1.75	2.83
13	027	6.34	6.38	4.46
13	029	1.98	2.84	3.10
13	031	17.24	15.48	16.89
13	033	75.48	98.07	83.82
13	035	5.60	3.82	3.50
13	037	18.82	34.53	27.03
13	039	47.94	49.23	6.66
13	043	3.16	6.37	11.13
13	045	13.69	12.1	14.42
13	047	10.68	10.67	6.69
13	049	1.76	1.48	1.24
13	051	605.65	213.7	241.28
13	053	13.80	9.66	1.21
13	055	4.86	11.54	12.28
13	057	13.89	20.39	29.34
13	059	18.10	19.41	7.57
13	061	5.56	5.85	0.66
13	063	25.61	26.53	15.62
13	065	1.29	1.86	1.88
13	067	440.10	466.78	414.66
13	069	13.17	21.26	16.13
13	071	39.79	45.91	36.75
13	073	11.88	17.27	15.58
13	075	11.92	12.04	11.13
13	077	352.54	560.37	42.41
13	079	5.88	6.06	4.87
13	081	19.02	17.41	18.80
13	083	1.74	2.64	2.90
13	085	1.48	2.3	2.71
13	087	64.79	62.66	41.95
13	089	85.79	91.67	88.84
13	091	7.47	15.89	19.93
13	093	12.75	26.43	26.29
13	095	134.05	222.15	158.77
13	097	7.56	12.14	27.44
13	099	142.00	157.08	123.90
13	101	2.85	6.59	6.28
13	103	145.50	149.3	150.83
13	105	2.80	3.21	3.40
13	107	5.62	5.86	6.66
13	109	3.28	4.37	4.24
13	111	1.94	2.12	2.77
13	113	13.91	17.19	14.79
13	115	452.26	585.89	588.88
13	117	13.74	18.97	28.52
13	119	3.81	3.8	4.16
13	121	225.96	170.75	151.95
13	123	3.25	6.95	10.94
13	125	0.39	0.36	0.33
13	127	124.19	146.05	112.06
13	129	18.09	16.47	15.11
13	131	12.08	19.63	10.36
13	133	5.11	13.27	3.91
13	135	71.81	93.54	9.18
13	137	10.12	7.58	13.19
13	139	19.80	25.2	108.60
13	141	1.09	1.15	1.48
13	143	2.14	3.73	3.36
13	145	10.31	6.5	12.59
13	147	4.19	4.38	3.78
13	149	1.10	73.53	65.89
13	151	7.13	13.51	34.95
13	153	29.14	27.93	29.37
13	155	9.81	12.73	17.57
13	157	6.37	7.08	21.18
13	159	1.74	2.92	2.65
13	161	5.04	6.51	5.58
13	163	15.46	27.03	20.52
13	165	5.49	6.85	4.89
13	167	3.11	3.01	3.04
13	169	2.40	2.68	29.64
13	171	4.66	6.7	2.90
13	173	3.32	2.74	2.17
13	175	32.88	32.32	30.12
13	177	26.20	34.76	7.56
13	179	17.47	14.98	14.00
13	181	1.16	1.19	0.91
13	183	0.80	0.97	2.98
13	185	28.09	32.95	30.34
13	187	3.11	3.87	3.24
13	189	3.74	5.46	5.85
13	191	1.42	1.18	1.09
13	193	23.61	31.56	31.47
13	195	3.09	3.02	3.56
13	197	3.22	3.52	3.12
13	199	5.67	5.99	2.40
13	201	28.79	34.01	22.09
13	205	32.47	77.69	39.40
13	207	34.79	125.77	62.80
13	209	4.43	2.65	2.46
13	211	2.91	2.65	2.92
13	213	4.12	4.93	6.29
13	215	39.47	45.62	33.89
13	217	4.14	12.79	14.64
13	219	3.06	3.13	2.01
13	221	1.67	1.81	1.99
13	223	3.51	4.32	4.75
13	225	6.77	13.25	10.63
13	227	2.94	3.22	4.86
13	229	5.79	8.27	3.49
13	231	3.14	2.14	1.58
13	233	10.63	8.77	8.86
13	235	12.20	16.93	16.74
13	237	1010.49	988.4	1097.15
13	239	1.89	0.35	0.21
13	241	4.09	4.17	4.70
13	243	10.62	9.17	10.42
13	245	127.34	125.52	115.72
13	247	2.26	2.38	14.49
13	249	1.84	0.86	1.04
13	251	8.07	25.45	14.33
13	253	23.74	70.58	39.44
13	255	10.14	11.24	14.37
13	257	3.12	3.79	4.57
13	259	3.50	3.2	1.10
13	261	28.43	42.38	13.96
13	263	2.87	2.64	2.46
13	265	0.24	0.23	0.19
13	267	18.38	8.41	8.23
13	269	2.10	9.44	5.26
13	271	10.41	6.15	4.75
13	273	20.76	22.05	16.20
13	275	12.67	20.71	20.14
13	277	34.54	27.88	25.85
13	279	7.00	14.34	11.08
13	281	2.03	1.19	6.58
13	283	1.67	1.6	1.54
13	285	13.31	13.11	12.63
13	287	19.11	16.73	15.87
13	289	23.27	19.66	22.20
13	291	1.37	1.5	8.08
13	293	11.13	10.29	5.03
13	295	10.88	14.51	9.92
13	297	5.77	9.05	10.75
13	299	5.92	9.83	5.97
13	301	5.04	2.5	4.60
13	303	24.42	26.07	35.73
13	305	65.98	64.55	65.22
13	307	5.36	3.9	2.94
13	309	3.14	4.95	4.85
13	311	5.91	4.42	3.66
13	313	38.92	65.7	36.89
13	315	15.27	23.07	12.58
13	317	4.12	2.56	1.94
13	319	23.44	28.29	18.53
13	321	29.05	42.43	13.79
15	001	131.80	0	124.75
15	003	1111.09	0	1593.32
15	005	0.00	0	0.02
15	007	260.92	0	49.35
15	009	430.24	0.85	125.96
16	001	1098.26	1193.24	1117.25
16	003	63.65	85.38	115.86
16	005	313.50	402.52	397.99
16	007	117.30	107.77	107.36
16	009	8.04	3.46	4.40
16	011	1093.67	1377.9	1195.71
16	013	160.22	303.52	349.45
16	015	15.24	9.75	11.70
16	017	35.17	22.2	72.81
16	019	644.85	836.36	881.95
16	021	2.34	4.4	7.03
16	023	167.63	213.34	237.44
16	025	26.99	28.03	59.15
16	027	639.02	709.68	658.25
16	029	225.35	281.73	379.42
16	031	585.47	792.26	880.88
16	033	105.76	161.12	95.55
16	035	36.40	2.11	15.15
16	037	141.75	232.04	842.71
16	039	327.42	299.01	424.65
16	041	177.68	224.82	203.84
16	043	338.39	390.67	294.97
16	045	135.63	726.55	725.84
16	047	1288.62	1413.93	1155.50
16	049	30.26	19.29	19.16
16	051	1544.07	1959.33	2108.02
16	053	1108.54	1681.33	1472.89
16	055	47.12	57.28	73.18
16	057	11.66	8.25	9.74
16	059	123.71	285.47	240.80
16	061	1.09	1.53	2.70
16	063	420.61	388.71	321.85
16	065	295.29	802.45	625.52
16	067	526.83	752.38	649.65
16	069	18.58	187.65	28.87
16	071	103.32	141.32	152.63
16	073	474.04	424.72	816.94
16	075	254.10	246	285.04
16	077	305.51	340.89	349.15
16	079	9.94	4.92	5.41
16	081	116.30	167.84	166.45
16	083	1890.61	1876.79	1691.77
16	085	28.14	126.65	68.19
16	087	83.38	165.34	187.40
17	001	23.50	22.13	26.09
17	003	2.45	3.06	4.86
17	005	2.40	1.16	2.85
17	007	6.26	5.87	8.07
17	009	0.44	0.44	0.45
17	011	8.14	7.99	13.46
17	013	8.33	0.73	0.63
17	015	8.53	6.94	17.29
17	017	9.52	9.35	20.54
17	019	36.10	29.37	38.60
17	021	776.08	753.92	835.55
17	023	4.31	2.61	8.68
17	025	2.39	1.79	2.28
17	027	7.79	4.99	8.12
17	029	7.85	5.28	5.49
17	031	1691.48	1738.41	1758.02
17	033	61.20	85.99	102.03
17	035	2.00	1.22	1.84
17	037	12.01	11.1	15.38
17	039	712.00	630.7	938.86
17	041	5.74	1.27	3.96
17	043	18.34	12.74	16.04
17	045	2.84	2.94	3.20
17	047	1.67	0.5	0.93
17	049	6.10	4.86	5.03
17	051	7.02	2.59	4.36
17	053	3.94	2.94	5.93
17	055	15.72	14.71	14.69
17	057	273.39	237.07	158.69
17	059	10.22	12.76	18.91
17	061	3.05	2.41	11.02
17	063	2560.49	978.84	1560.06
17	065	0.99	0.63	0.97
17	067	3.17	3.5	4.03
17	069	2.77	0.4	1.81
17	071	15.12	12.55	18.23
17	073	9.07	9.2	12.44
17	075	4.39	5.22	5.83
17	077	190.91	116.89	89.42
17	079	532.23	528.72	608.88
17	081	3.53	1.56	2.74
17	083	7.34	2.27	2.88
17	085	8.56	7.09	7.11
17	087	1.96	2.1	2.63
17	089	53.42	55.18	69.58
17	091	28.97	23.02	35.28
17	093	5.51	5.8	13.32
17	095	8.65	2.4	2.43
17	097	2449.32	751.85	855.61
17	099	888.19	78.16	121.88
17	101	13.88	2.31	15.57
17	103	15.63	9.79	25.95
17	105	7.18	7.07	9.20
17	107	4.82	5.13	7.44
17	109	4.63	3.88	4.52
17	111	39.84	35.09	43.45
17	113	16.96	13.37	15.97
17	115	46.55	41.67	40.37
17	117	10.48	6.12	9.25
17	119	308.19	646.75	387.53
17	121	6.33	5.83	6.61
17	123	4.36	5.77	6.95
17	125	118.99	122.81	276.03
17	127	592.23	564.93	630.88
17	129	1.93	1.21	3.92
17	131	4.62	3.66	8.74
17	133	2.79	2.59	2.85
17	135	333.72	442.19	510.24
17	137	159.05	202.44	232.08
17	139	2.56	1.55	1.62
17	141	30.79	59.15	64.93
17	143	110.44	379.05	529.59
17	145	11.34	1.51	2.19
17	147	3.29	3.53	3.32
17	149	23.44	3.62	32.98
17	151	0.53	0.17	0.43
17	153	1.31	0.97	2.33
17	155	166.74	179.77	210.19
17	157	1179.41	37.37	41.38
17	159	3.23	2.11	3.06
17	161	924.93	1130.44	1082.30
17	163	46.76	72.69	32.80
17	165	0.86	0.47	3.27
17	167	336.94	354.64	411.39
17	169	2.16	1.67	1.65
17	171	6.28	6.34	9.41
17	173	4.41	3.62	3.33
17	175	1.39	1.31	1.95
17	177	10.88	8.67	8.92
17	179	798.48	855.06	123.80
17	181	3.84	2.17	3.40
17	183	16.34	16.48	17.13
17	185	7.83	2.16	3.97
17	187	3.62	3.9	3.62
17	189	3.17	2.68	3.99
17	191	5.37	2.98	4.86
17	193	6.44	4.23	14.89
17	195	33.02	24.97	54.94
17	197	3907.86	2094.54	2630.53
17	199	13.76	108.75	112.90
17	201	46.61	39.58	43.92
17	203	10.75	12.55	14.15
18	001	7.44	7.31	7.79
18	003	54.84	54.18	55.05
18	005	21.79	19.28	21.22
18	007	1.86	0.88	0.85
18	009	2.21	2.65	2.20
18	011	5.44	4.55	4.77
18	013	0.56	0.31	0.32
18	015	4.67	6.88	7.71
18	017	29.19	32.55	33.63
18	019	31.18	24.92	24.06
18	021	2.10	1.19	1.61
18	023	6.50	6.39	6.40
18	025	6.32	6.3	4.86
18	027	9.00	7.04	7.14
18	029	621.75	859.82	749.15
18	031	4.35	4.25	5.11
18	033	7.53	11.58	10.03
18	035	18.80	17.67	17.74
18	037	9.52	6.96	7.25
18	039	43.42	35.37	36.53
18	041	4.47	3.77	3.33
18	043	271.50	336.93	268.46
18	045	3.70	4.22	2.19
18	047	2.71	4.05	4.16
18	049	8.20	6.65	15.07
18	051	49.09	47.05	52.06
18	053	13.58	13.52	12.79
18	055	24.22	4.68	4.83
18	057	76.05	128.86	78.49
18	059	5.49	6.37	7.05
18	061	2.76	3.32	3.61
18	063	9.89	9.85	9.68
18	065	11.81	8.09	6.69
18	067	22.94	20.77	21.03
18	069	5.16	5.86	5.41
18	071	9.95	9.29	8.30
18	073	30.99	45.23	53.78
18	075	3.90	3.71	4.11
18	077	1317.80	1309.74	1287.63
18	079	4.03	3.16	3.56
18	081	13.08	13.44	15.52
18	083	61.00	92.91	54.53
18	085	23.11	20.22	26.37
18	087	11.72	12.9	14.74
18	089	2173.68	2316.77	1720.65
18	091	85.53	39.5	37.30
18	093	8.80	8.77	6.19
18	095	21.57	20.66	15.56
18	097	318.48	296.47	311.15
18	099	7.48	7.19	7.66
18	101	2.94	1.8	1.59
18	103	7.41	9.31	35.13
18	105	14.62	15	16.96
18	107	6.60	5.31	5.71
18	109	151.20	276.68	224.19
18	111	4.44	4.78	7.43
18	113	9.96	8.89	10.34
18	115	0.68	1	0.84
18	117	2.82	1.66	1.40
18	119	2.19	2.39	2.41
18	121	1.89	2.34	2.37
18	123	2.44	0.98	2.25
18	125	472.61	501.16	529.50
18	127	678.94	721.71	720.91
18	129	19.51	19.69	23.33
18	131	9.87	9.83	9.55
18	133	7.95	7.81	6.84
18	135	4.24	3.95	4.36
18	137	4.14	3.43	3.43
18	139	3.33	3.21	3.07
18	141	94.33	55.47	54.75
18	143	4.18	3.66	3.45
18	145	8.49	7.21	8.80
18	147	31.62	31.79	35.52
18	149	7.27	6.15	6.90
18	151	4.25	4.79	4.72
18	153	450.34	464.37	463.44
18	155	4.27	2.4	2.77
18	157	44.78	34.94	34.15
18	159	2.20	2.2	2.04
18	161	0.88	0.77	0.79
18	163	29.50	22.44	33.10
18	165	469.71	608.47	646.14
18	167	327.96	535.06	567.44
18	169	10.35	8.21	8.16
18	171	6.23	2.31	2.13
18	173	709.03	785.93	759.19
18	175	4.29	4.09	4.25
18	177	16.23	11.04	11.56
18	179	4.06	5.01	4.54
18	181	6.43	5.1	5.17
18	183	3.97	4.04	4.17
19	001	2.00	1.48	2.00
19	003	1.67	1.7	1.75
19	005	212.42	239.21	214.55
19	007	5.43	5.79	10.74
19	009	1.77	1.64	1.65
19	011	3.47	2.95	3.06
19	013	57.32	34.55	37.64
19	015	3.38	3.29	3.32
19	017	4.82	2.93	3.46
19	019	3.81	3.78	3.60
19	021	5.36	5.65	6.37
19	023	7.77	2.37	2.41
19	025	2.34	2.79	2.27
19	027	5.49	5.36	6.14
19	029	3.62	3.21	3.08
19	031	3.00	2.71	3.49
19	033	9.44	10.02	15.32
19	035	4.68	4.21	4.21
19	037	2.73	2.49	2.55
19	039	1.56	2.39	2.52
19	041	3.32	3.59	4.01
19	043	5.06	4.43	6.36
19	045	279.11	276.53	241.31
19	047	3.67	5.1	5.10
19	049	6.14	5.54	4.78
19	051	1.28	1.63	1.48
19	053	1.65	1.73	1.38
19	055	5.65	4.76	6.72
19	057	115.20	113.75	105.28
19	059	3.02	2.78	6.87
19	061	81.50	94.55	86.82
19	063	2.36	2.75	2.49
19	065	4.85	4.12	4.69
19	067	3.69	3.2	3.18
19	069	2.50	3.27	2.73
19	071	6.33	1.64	1.84
19	073	2.08	1.95	1.83
19	075	2.15	1.98	2.02
19	077	2.21	2.09	2.61
19	079	3.07	3.8	4.23
19	081	3.56	3.53	3.51
19	083	4.95	5.61	7.38
19	085	11.65	5.2	7.24
19	087	2.63	2.73	3.13
19	089	1.95	1.76	1.95
19	091	3.59	2.68	2.83
19	093	1.79	1.75	2.18
19	095	3.40	2.41	2.80
19	097	8.50	3.43	3.94
19	099	7.52	7.36	7.54
19	101	2.51	2.54	2.23
19	103	62.93	42.21	45.14
19	105	4.03	3.06	3.59
19	107	2.50	1.87	1.81
19	109	3.44	3.65	4.79
19	111	18.52	29.59	18.40
19	113	259.86	265.21	270.13
19	115	10.21	10.73	10.42
19	117	1.38	1.35	1.22
19	119	4.39	4.99	5.75
19	121	2.16	1.69	1.74
19	123	3.74	3.96	4.04
19	125	5.67	4.98	4.82
19	127	11.11	11.87	11.49
19	129	2.53	1.84	2.09
19	131	2.33	2.85	2.76
19	133	12.24	7.64	11.56
19	135	1.26	1.72	1.78
19	137	1.88	2.13	2.23
19	139	270.13	325.86	306.31
19	141	3.67	3.77	4.43
19	143	2.77	4.06	4.83
19	145	3.06	2.86	2.81
19	147	2.89	2.85	3.78
19	149	6.35	6.96	7.55
19	151	1.65	2	1.84
