05	101	1.03
05	103	36.40
05	105	4.38
05	107	313.73
05	109	1.87
05	111	500.54
05	113	4.86
05	115	980.30
05	117	297.06
05	119	86.26
05	121	80.43
05	123	201.00
05	125	9.69
05	127	2.74
05	129	1.76
05	131	32.37
05	133	4.37
05	135	2.02
05	137	1.80
05	139	15.88
05	141	2.52
05	143	27.37
05	145	114.02
05	147	274.65
05	149	9.70
06	001	237.03
06	003	23.68
06	005	26.77
06	007	957.73
06	009	14.72
06	011	1049.13
06	013	885.04
06	015	19.72
06	017	73.79
06	019	3553.88
06	021	848.36
06	023	199.52
06	025	2608.60
06	027	149.42
06	029	2514.78
06	031	1413.44
06	033	63.57
06	035	300.85
06	037	4146.57
06	039	980.96
06	041	40.97
06	043	8.32
06	045	52.56
06	047	1688.43
06	049	429.00
06	051	221.43
06	053	1295.09
06	055	67.30
06	057	40.75
06	059	668.59
06	061	200.23
06	063	130.11
06	065	1432.39
06	067	876.08
06	069	87.50
06	071	618.00
06	073	3168.58
06	075	562.92
06	077	1816.79
06	079	2703.35
06	081	111.47
06	083	325.73
06	085	350.29
06	087	72.24
06	089	310.82
06	091	40.62
06	093	474.59
06	095	526.52
06	097	141.16
06	099	1437.92
06	101	1053.87
06	103	399.83
06	105	25.54
06	107	2208.74
06	109	37.92
06	111	798.67
06	113	1090.05
06	115	354.73
08	001	132.34
08	003	413.76
08	005	86.52
08	007	48.23
08	009	105.75
08	011	426.04
08	013	173.56
08	015	56.69
08	017	26.42
08	019	7.36
08	021	731.55
08	023	196.77
08	025	64.78
08	027	41.62
08	029	704.31
08	031	122.54
08	033	28.46
08	035	28.71
08	037	137.60
08	039	33.80
08	041	134.70
08	043	158.86
08	045	562.60
08	047	0.52
08	049	204.23
08	051	286.35
08	053	13.19
08	055	91.30
08	057	401.09
08	059	96.68
08	061	14.78
08	063	166.44
08	065	26.21
08	067	378.44
08	069	270.51
08	071	120.87
08	073	17.63
08	075	335.61
08	077	972.94
08	079	2.06
08	081	207.44
08	083	313.98
08	085	644.15
08	087	335.85
08	089	424.63
08	091	58.01
08	093	8.65
08	095	86.21
08	097	46.63
08	099	695.25
08	101	246.09
08	103	134.56
08	105	405.39
08	107	307.01
08	109	425.71
08	111	0.29
08	113	63.04
08	115	94.63
08	117	29.16
08	119	9.23
08	121	47.66
08	123	1162.37
08	125	272.73
09	001	330.00
09	003	93.71
09	005	93.03
09	007	626.24
09	009	763.96
09	011	2514.56
09	013	17.00
09	015	14.96
10	001	33.91
10	003	1079.94
10	005	381.64
11	001	10.19
12	001	48.31
12	003	5.37
12	005	318.51
12	007	7.51
12	009	1332.84
12	011	1515.60
12	013	4.19
12	015	49.88
12	017	1685.32
12	019	21.52
12	021	208.20
12	023	16.74
12	025	651.75
12	027	70.94
12	029	3.41
12	031	720.18
12	033	269.55
12	035	14.15
12	037	2.89
12	039	16.38
12	041	9.36
12	043	99.59
12	045	36.85
12	047	46.18
12	049	51.00
12	051	557.01
12	053	41.62
12	055	119.47
12	057	2628.16
12	059	7.24
12	061	266.46
12	063	81.05
12	065	11.61
12	067	7.45
12	069	83.11
12	071	499.26
12	073	39.30
12	075	23.42
12	077	1.63
12	079	9.33
12	081	122.73
12	083	52.07
12	085	170.03
12	087	2.10
12	089	46.90
12	091	29.94
12	093	41.22
12	095	259.56
12	097	81.48
12	099	1432.60
12	101	1169.25
12	103	529.91
12	105	391.85
12	107	88.43
12	109	46.37
12	111	1485.34
12	113	23.25
12	115	47.86
12	117	69.78
12	119	66.14
12	121	142.48
12	123	53.08
12	125	2.70
12	127	156.60
12	129	72.52
12	131	11.77
12	133	4.59
13	001	62.89
13	003	3.02
13	005	2.99
13	007	24.07
13	009	7.16
13	011	2.28
13	013	5.68
13	015	57.97
13	017	17.30
13	019	12.90
13	021	106.97
13	023	9.10
13	025	2.48
13	027	6.34
13	029	1.98
13	031	17.24
13	033	75.48
13	035	5.60
13	037	18.82
13	039	47.94
13	043	3.16
13	045	13.69
13	047	10.68
13	049	1.76
13	051	605.65
13	053	13.80
13	055	4.86
13	057	13.89
13	059	18.10
13	061	5.56
13	063	25.61
13	065	1.29
13	067	440.10
13	069	13.17
13	071	39.79
13	073	11.88
13	075	11.92
13	077	352.54
13	079	5.88
13	081	19.02
13	083	1.74
13	085	1.48
13	087	64.79
13	089	85.79
13	091	7.47
13	093	12.75
13	095	134.05
13	097	7.56
13	099	142.00
13	101	2.85
13	103	145.50
13	105	2.80
13	107	5.62
13	109	3.28
13	111	1.94
13	113	13.91
13	115	452.26
13	117	13.74
13	119	3.81
13	121	225.96
13	123	3.25
13	125	0.39
13	127	124.19
13	129	18.09
13	131	12.08
13	133	5.11
13	135	71.81
13	137	10.12
13	139	19.80
13	141	1.09
13	143	2.14
13	145	10.31
13	147	4.19
13	149	1.10
13	151	7.13
13	153	29.14
13	155	9.81
13	157	6.37
13	159	1.74
13	161	5.04
13	163	15.46
13	165	5.49
13	167	3.11
13	169	2.40
13	171	4.66
13	173	3.32
13	175	32.88
13	177	26.20
13	179	17.47
13	181	1.16
13	183	0.80
13	185	28.09
13	187	3.11
13	189	3.74
13	191	1.42
13	193	23.61
13	195	3.09
13	197	3.22
13	199	5.67
13	201	28.79
13	205	32.47
13	207	34.79
13	209	4.43
13	211	2.91
13	213	4.12
13	215	39.47
13	217	4.14
13	219	3.06
13	221	1.67
13	223	3.51
13	225	6.77
13	227	2.94
13	229	5.79
13	231	3.14
13	233	10.63
13	235	12.20
13	237	1010.49
13	239	1.89
13	241	4.09
13	243	10.62
13	245	127.34
13	247	2.26
13	249	1.84
13	251	8.07
13	253	23.74
13	255	10.14
13	257	3.12
13	259	3.50
13	261	28.43
13	263	2.87
13	265	0.24
13	267	18.38
13	269	2.10
13	271	10.41
13	273	20.76
13	275	12.67
13	277	34.54
13	279	7.00
13	281	2.03
13	283	1.67
13	285	13.31
13	287	19.11
13	289	23.27
13	291	1.37
13	293	11.13
13	295	10.88
13	297	5.77
13	299	5.92
13	301	5.04
13	303	24.42
13	305	65.98
13	307	5.36
13	309	3.14
13	311	5.91
13	313	38.92
13	315	15.27
13	317	4.12
13	319	23.44
13	321	29.05
15	001	131.80
15	003	1111.09
15	005	0.00
15	007	260.92
15	009	430.24
16	001	1098.26
16	003	63.65
16	005	313.50
16	007	117.30
16	009	8.04
16	011	1093.67
16	013	160.22
16	015	15.24
16	017	35.17
16	019	644.85
16	021	2.34
16	023	167.63
16	025	26.99
16	027	639.02
16	029	225.35
16	031	585.47
16	033	105.76
16	035	36.40
16	037	141.75
16	039	327.42
16	041	177.68
16	043	338.39
16	045	135.63
16	047	1288.62
16	049	30.26
16	051	1544.07
16	053	1108.54
16	055	47.12
16	057	11.66
16	059	123.71
16	061	1.09
16	063	420.61
16	065	295.29
16	067	526.83
16	069	18.58
16	071	103.32
16	073	474.04
16	075	254.10
16	077	305.51
16	079	9.94
16	081	116.30
16	083	1890.61
16	085	28.14
16	087	83.38
17	001	23.50
17	003	2.45
17	005	2.40
17	007	6.26
17	009	0.44
17	011	8.14
17	013	8.33
17	015	8.53
17	017	9.52
17	019	36.10
17	021	776.08
17	023	4.31
17	025	2.39
17	027	7.79
17	029	7.85
17	031	1691.48
17	033	61.20
17	035	2.00
17	037	12.01
17	039	712.00
17	041	5.74
17	043	18.34
17	045	2.84
17	047	1.67
17	049	6.10
17	051	7.02
17	053	3.94
17	055	15.72
17	057	273.39
17	059	10.22
17	061	3.05
17	063	2560.49
17	065	0.99
17	067	3.17
17	069	2.77
17	071	15.12
17	073	9.07
17	075	4.39
17	077	190.91
17	079	532.23
17	081	3.53
17	083	7.34
17	085	8.56
17	087	1.96
17	089	53.42
17	091	28.97
17	093	5.51
17	095	8.65
17	097	2449.32
17	099	888.19
17	101	13.88
17	103	15.63
17	105	7.18
17	107	4.82
17	109	4.63
17	111	39.84
17	113	16.96
17	115	46.55
17	117	10.48
17	119	308.19
17	121	6.33
17	123	4.36
17	125	118.99
17	127	592.23
17	129	1.93
17	131	4.62
17	133	2.79
17	135	333.72
17	137	159.05
17	139	2.56
17	141	30.79
17	143	110.44
17	145	11.34
17	147	3.29
17	149	23.44
17	151	0.53
17	153	1.31
17	155	166.74
17	157	1179.41
17	159	3.23
17	161	924.93
17	163	46.76
17	165	0.86
17	167	336.94
17	169	2.16
17	171	6.28
17	173	4.41
17	175	1.39
17	177	10.88
17	179	798.48
17	181	3.84
17	183	16.34
17	185	7.83
17	187	3.62
17	189	3.17
17	191	5.37
17	193	6.44
17	195	33.02
17	197	3907.86
17	199	13.76
17	201	46.61
17	203	10.75
18	001	7.44
18	003	54.84
18	005	21.79
18	007	1.86
18	009	2.21
18	011	5.44
18	013	0.56
18	015	4.67
18	017	29.19
18	019	31.18
18	021	2.10
18	023	6.50
18	025	6.32
18	027	9.00
18	029	621.75
18	031	4.35
18	033	7.53
18	035	18.80
18	037	9.52
18	039	43.42
18	041	4.47
18	043	271.50
18	045	3.70
18	047	2.71
18	049	8.20
18	051	49.09
18	053	13.58
18	055	24.22
18	057	76.05
18	059	5.49
18	061	2.76
18	063	9.89
18	065	11.81
18	067	22.94
18	069	5.16
18	071	9.95
18	073	30.99
18	075	3.90
18	077	1317.80
18	079	4.03
18	081	13.08
18	083	61.00
18	085	23.11
18	087	11.72
18	089	2173.68
18	091	85.53
18	093	8.80
18	095	21.57
18	097	318.48
18	099	7.48
18	101	2.94
18	103	7.41
18	105	14.62
18	107	6.60
18	109	151.20
18	111	4.44
18	113	9.96
18	115	0.68
18	117	2.82
18	119	2.19
18	121	1.89
18	123	2.44
18	125	472.61
18	127	678.94
18	129	19.51
18	131	9.87
18	133	7.95
18	135	4.24
18	137	4.14
18	139	3.33
18	141	94.33
18	143	4.18
18	145	8.49
18	147	31.62
18	149	7.27
18	151	4.25
18	153	450.34
18	155	4.27
18	157	44.78
18	159	2.20
18	161	0.88
18	163	29.50
18	165	469.71
18	167	327.96
18	169	10.35
18	171	6.23
18	173	709.03
18	175	4.29
18	177	16.23
18	179	4.06
18	181	6.43
18	183	3.97
19	001	2.00
19	003	1.67
19	005	212.42
19	007	5.43
19	009	1.77
19	011	3.47
19	013	57.32
19	015	3.38
19	017	4.82
19	019	3.81
19	021	5.36
19	023	7.77
19	025	2.34
19	027	5.49
19	029	3.62
19	031	3.00
19	033	9.44
19	035	4.68
19	037	2.73
19	039	1.56
19	041	3.32
19	043	5.06
19	045	279.11
19	047	3.67
19	049	6.14
19	051	1.28
19	053	1.65
19	055	5.65
19	057	115.20
19	059	3.02
19	061	81.50
19	063	2.36
19	065	4.85
19	067	3.69
19	069	2.50
19	071	6.33
19	073	2.08
19	075	2.15
19	077	2.21
19	079	3.07
19	081	3.56
19	083	4.95
19	085	11.65
19	087	2.63
19	089	1.95
19	091	3.59
19	093	1.79
19	095	3.40
19	097	8.50
19	099	7.52
19	101	2.51
19	103	62.93
19	105	4.03
19	107	2.50
19	109	3.44
19	111	18.52
19	113	259.86
19	115	10.21
19	117	1.38
19	119	4.39
19	121	2.16
19	123	3.74
19	125	5.67
19	127	11.11
19	129	2.53
19	131	2.33
19	133	12.24
19	135	1.26
19	137	1.88
19	139	270.13
19	141	3.67
19	143	2.77
19	145	3.06
19	147	2.89
19	149	6.35
19	151	1.65
19	153	56.52
19	155	468.82
19	157	2.96
19	159	1.27
19	161	3.47
19	163	100.76
19	165	2.57
19	167	15.57
19	169	12.81
19	171	4.81
19	173	1.35
19	175	3.34
19	177	1.31
19	179	20.15
19	181	7.52
19	183	3.88
19	185	0.91
19	187	8.84
19	189	1.92
19	191	5.43
19	193	672.15
19	195	5.28
19	197	3.32
20	001	2.89
20	003	1.67
20	005	5.90
20	007	4.70
20	009	38.25
20	011	3.33
20	013	2.13
20	015	12.82
20	017	0.87
20	019	1.24
20	021	92.32
20	023	37.97
20	025	5.30
20	027	14.50
20	029	15.17
20	031	23.50
20	033	7.66
20	035	9.59
20	037	6.80
20	039	13.22
20	041	5.20
20	043	0.85
20	045	21.61
20	047	95.46
20	049	1.43
20	051	4.85
20	053	2.78
20	055	295.28
20	057	103.73
20	059	3.16
20	061	8.53
20	063	20.07
20	065	10.80
20	067	173.03
20	069	225.61
20	071	26.42
20	073	2.03
20	075	47.39
20	077	3.07
20	079	41.89
20	081	291.13
20	083	32.78
20	085	2.02
20	087	3.09
20	089	78.07
20	091	12.28
20	093	192.34
20	095	16.36
20	097	51.15
20	099	4.60
20	101	20.45
20	103	9.69
20	105	1.25
20	107	727.23
20	109	8.00
20	111	8.87
20	113	29.90
20	115	3.34
20	117	3.13
20	119	157.48
20	121	4.03
20	123	12.16
20	125	8.72
20	127	1.75
20	129	55.66
20	131	3.04
20	133	3.15
20	135	5.56
20	137	12.24
20	139	2.11
20	141	4.56
20	143	2.80
20	145	68.10
20	147	32.15
20	149	39.72
20	151	76.98
20	153	16.28
20	155	58.22
20	157	28.75
20	159	20.38
20	161	6.05
20	163	16.96
20	165	10.10
20	167	1.21
20	169	10.10
20	171	63.59
20	173	89.30
20	175	159.59
20	177	42.92
20	179	78.09
20	181	89.75
20	183	4.76
20	185	75.55
20	187	163.55
20	189	189.06
20	191	6.89
20	193	91.00
20	195	4.64
20	197	3.55
20	199	62.22
20	201	5.59
20	203	75.50
20	205	2.75
20	207	0.96
20	209	479.18
21	001	2.36
21	003	2.09
21	005	3.32
21	007	23.48
21	009	7.68
21	011	4.51
21	013	7.58
21	015	8.30
21	017	2.96
21	019	79.99
21	021	4.80
21	023	1.59
21	025	1.05
21	027	1.83
21	029	3.87
21	031	1.51
21	033	1.29
21	035	5.05
21	037	31.80
21	039	2.56
21	041	43.48
21	043	3.08
21	045	1.88
21	047	10.39
21	049	108.52
21	051	2.84
21	053	1.33
21	055	1.03
21	057	0.81
21	059	220.16
21	061	1.20
21	063	0.44
21	065	2.02
21	067	43.11
21	069	1.64
21	071	3.78
21	073	8.53
21	075	1.67
21	077	0.81
21	079	1.65
21	081	2.06
21	083	14.67
21	085	3.35
21	087	1.64
21	089	16.42
21	091	250.88
21	093	13.37
21	095	4.80
21	097	3.36
21	099	3.61
21	101	117.66
21	103	2.96
21	105	0.76
21	107	18.07
21	109	1.20
21	111	927.75
21	113	3.91
21	115	2.03
21	117	8.45
21	119	0.94
21	121	0.97
21	123	1.25
21	125	9.67
21	127	15.89
21	129	0.70
21	131	2.92
21	133	2.38
21	135	1.38
21	137	2.25
21	139	23.81
21	141	5.01
21	143	2.08
21	145	1005.51
21	147	1.14
21	149	0.83
21	151	11.84
21	153	0.94
21	155	2.86
21	157	22.21
21	159	5.82
21	161	44.84
21	163	25.40
21	165	0.21
21	167	20.01
21	169	1.06
21	171	1.94
21	173	2.46
21	175	1.41
21	177	487.69
21	179	8.12
21	181	2.45
21	183	7.56
21	185	5.08
21	187	2.33
21	189	0.42
21	191	1.53
21	193	6.07
21	195	8.16
21	197	0.39
21	199	390.26
21	201	0.22
21	203	1.48
21	205	3.48
21	207	3.04
21	209	3.38
21	211	4.66
21	213	2.04
21	215	1.16
21	217	6.13
21	219	1.87
21	221	2.24
21	223	0.68
21	225	7.34
21	227	16.53
21	229	1.97
21	231	2.41
21	233	151.58
21	235	2.01
21	237	0.57
21	239	16.64
22	001	110.02
22	003	24.13
22	005	226.75
22	007	28.95
22	009	17.48
22	011	29.54
22	013	1.78
22	015	12.23
22	017	86.50
22	019	312.00
22	021	3.10
22	023	27.50
22	025	17.33
22	027	2.81
22	029	31.54
22	031	14.14
22	033	151.66
22	035	38.00
22	037	3.33
22	039	188.05
22	041	27.42
22	043	4.36
22	045	30.67
22	047	1217.68
22	049	21.18
22	051	1139.87
22	053	151.53
22	055	33.13
22	057	29.55
22	059	2.09
22	061	8.24
22	063	15.97
22	065	18.60
22	067	72.81
22	069	24.21
22	071	635.54
22	073	111.89
22	075	115.70
22	077	290.10
22	079	497.74
22	081	1.62
22	083	24.52
22	085	3.63
22	087	305.65
22	089	1953.47
22	091	6.29
22	093	246.68
22	095	731.45
22	097	47.81
22	099	44.69
22	101	219.35
22	103	23.93
22	105	17.78
22	107	11.72
22	109	33.11
22	111	4.96
22	113	262.25
22	115	9.21
22	117	31.60
22	119	7.52
22	121	9.77
22	123	25.15
22	125	47.49
22	127	2.98
23	001	14.00
23	003	25.01
23	005	87.21
23	007	5.36
23	009	61.48
23	011	29.75
23	013	5.30
23	015	3.44
23	017	10.49
23	019	21.47
23	021	3.06
23	023	4.59
23	025	8.30
23	027	3.83
23	029	4.98
23	031	37.73
24	001	45.12
24	003	735.29
24	005	906.35
24	009	3228.11
24	011	19.83
24	013	15.35
24	015	9.02
24	017	1102.59
24	019	24.92
24	021	38.99
24	023	9.05
24	025	17.98
24	027	3.56
24	029	6.40
24	031	728.52
24	033	619.53
24	035	13.91
24	037	10.65
24	039	6.76
24	041	6.98
24	043	60.01
24	045	20.15
24	047	14.56
24	510	85.61
25	001	422.03
25	003	24.01
25	005	1481.57
25	007	2.80
25	009	600.17
25	011	9.08
25	013	232.03
25	015	26.02
25	017	840.26
25	019	1.58
25	021	56.69
25	023	1013.81
25	025	494.65
25	027	306.32
26	001	2.29
26	003	3.94
26	005	50.55
26	007	409.27
26	009	8.48
26	011	52.88
26	013	2.12
26	015	8.61
26	017	627.86
26	019	3.53
26	021	2195.78
26	023	21.00
26	025	60.68
26	027	17.50
26	029	117.36
26	031	4.12
26	033	10.40
26	035	4.23
26	037	11.81
26	039	2.71
26	041	75.91
26	043	11.23
26	045	17.71
26	047	6.10
26	049	54.89
26	051	3.29
26	053	4.27
26	055	17.62
26	057	9.22
26	059	62.04
26	061	6.35
26	063	53.31
26	065	163.26
26	067	12.80
26	069	6.02
26	071	4.82
26	073	10.44
26	075	37.28
26	077	111.67
26	079	4.46
26	081	184.32
26	083	0.27
26	085	1.24
26	087	13.65
26	089	7.24
26	091	24.42
26	093	24.89
26	095	1.16
26	097	14.71
26	099	80.01
26	101	37.23
26	103	257.03
26	105	27.54
26	107	15.98
26	109	7.56
26	111	88.91
26	113	4.58
26	115	1763.52
26	117	26.81
26	119	2.81
26	121	321.89
26	123	17.16
26	125	110.91
26	127	8.16
26	129	3.64
26	131	30.61
26	133	7.02
26	135	1.46
26	137	4.23
26	139	639.68
26	141	6.27
26	143	3.61
26	145	32.02
26	147	1562.51
26	149	58.06
26	151	16.79
26	153	11.99
26	155	12.20
26	157	12.77
26	159	102.14
26	161	54.57
26	163	2165.49
26	165	8.74
27	001	4.97
27	003	142.22
27	005	5.10
27	007	7.75
27	009	18.29
27	011	1.36
27	013	32.13
27	015	3.74
27	017	22.36
27	019	7.82
27	021	3.98
27	023	9.48
27	025	3.84
27	027	7.87
27	029	13.40
27	031	126.11
27	033	3.18
27	035	8.96
27	037	224.18
27	039	1.97
27	041	5.50
27	043	2.84
27	045	14.67
27	047	6.55
27	049	599.77
27	051	1.68
27	053	253.16
27	055	2.93
27	057	6.76
27	059	3.01
27	061	174.61
27	063	1.74
27	065	1.63
27	067	9.44
27	069	0.68
27	071	42.85
27	073	3.51
27	075	132.97
27	077	1.24
27	079	3.72
27	081	1.30
27	083	5.75
27	085	7.38
27	087	0.66
27	089	0.99
27	091	45.14
27	093	4.31
27	095	2.68
27	097	9.62
27	099	7.30
27	101	2.06
27	103	6.34
27	105	5.04
27	107	0.83
27	109	41.26
27	111	77.46
27	113	2.84
27	115	2.68
27	117	2.71
27	119	18.37
27	121	11.93
27	123	142.93
27	125	0.60
27	127	2.80
27	129	2.96
27	131	6.88
27	133	3.27
27	135	2.10
27	137	203.62
27	139	9.69
27	141	86.59
27	143	2.98
27	145	27.66
27	147	3.52
27	149	3.84
27	151	8.35
27	153	7.32
27	155	0.63
27	157	3.81
27	159	7.60
27	161	2.92
27	163	320.91
27	165	3.05
27	167	1.24
27	169	11.96
27	171	348.16
27	173	1.52
28	001	51.24
28	003	3.17
28	005	2.27
28	007	3.93
28	009	0.73
28	011	472.44
28	013	45.92
28	015	6.38
28	017	2.35
28	019	2.37
28	021	34.37
28	023	2.94
28	025	6.59
28	027	146.37
28	029	4.78
28	031	6.89
28	033	16.69
28	035	41.78
28	037	1.05
28	039	1.86
28	041	1.43
28	043	20.78
28	045	6.33
28	047	265.52
28	049	48.34
28	051	47.59
28	053	157.96
28	055	34.37
28	057	2.13
28	059	68.23
28	061	3.14
28	063	1.50
28	065	2.03
28	067	16.57
28	069	1.58
28	071	5.21
28	073	8.65
28	075	14.71
28	077	33.69
28	079	3.82
28	081	12.54
28	083	192.86
28	085	13.29
28	087	14.86
28	089	12.13
28	091	4.21
28	093	3.23
28	095	18.54
28	097	1.92
28	099	3.83
28	101	3.70
28	103	4.08
28	105	8.34
28	107	14.79
28	109	5.75
28	111	20.14
28	113	7.21
28	115	2.78
28	117	2.06
28	119	111.82
28	121	12.72
28	123	10.13
28	125	64.14
28	127	4.00
28	129	5.97
28	131	2.34
28	133	352.82
28	135	107.40
28	137	5.68
28	139	2.48
28	141	4.39
28	143	140.39
28	145	2.95
28	147	2.21
28	149	81.82
28	151	302.87
28	153	2.23
28	155	1.38
28	157	2.48
28	159	3.27
28	161	2.73
28	163	29.89
29	001	3.95
29	003	3.04
29	005	19.03
29	007	9.98
29	009	7.31
29	011	4.74
29	013	2.81
29	015	1.89
29	017	9.72
29	019	18.21
29	021	57.63
29	023	155.75
29	025	1.16
29	027	26.59
29	029	3.71
29	031	12.16
29	033	2.70
29	035	0.65
29	037	6.37
29	039	2.09
29	041	1.69
29	043	4.71
29	045	1.69
29	047	25.65
29	049	2.13
29	051	9.28
29	053	2.87
29	055	2.46
29	057	3.81
29	059	2.08
29	061	1.80
29	063	1.24
29	065	1.72
29	067	2.65
29	069	45.36
29	071	966.56
29	073	2.55
29	075	1.26
29	077	175.90
29	079	3.21
29	081	2.18
29	083	358.00
29	085	1.07
29	087	2.45
29	089	1.56
29	091	5.41
29	093	5.13
29	095	546.72
29	097	25.91
29	099	835.21
29	101	5.47
29	103	0.75
29	105	5.04
29	107	4.37
29	109	5.32
29	111	1.67
29	113	3.14
29	115	2.32
29	117	2.53
29	119	5.29
29	121	2.82
29	123	1.35
29	125	3.29
29	127	7.63
29	129	1.77
29	131	3.16
29	133	19.18
29	135	2.82
29	137	3.18
29	139	2.18
29	141	2.40
29	143	848.65
29	145	7.24
29	147	3.88
29	149	4.01
29	151	34.78
29	153	5.23
29	155	28.24
29	157	2.65
29	159	5.61
29	161	3.90
29	163	9.77
29	165	364.85
29	167	4.34
29	169	7.48
29	171	2.20
29	173	1.76
29	175	877.28
29	177	3.85
29	179	3.71
29	181	19.18
29	183	446.41
29	185	1.51
29	186	1.79
29	187	306.54
29	189	176.40
29	195	5.06
29	197	0.73
29	199	0.92
29	201	19.54
29	203	0.97
29	205	2.53
29	207	153.28
29	209	3.83
29	211	3.10
29	213	9.51
29	215	5.37
29	217	4.91
29	219	3.60
29	221	8.88
29	223	1.80
29	225	4.21
29	227	0.48
29	229	3.79
29	510	147.80
30	001	570.72
30	003	315.84
30	005	274.18
30	007	240.96
30	009	454.10
30	011	4.09
30	013	153.21
30	015	36.47
30	017	74.85
30	019	5.00
30	021	72.44
30	023	47.98
30	025	10.76
30	027	74.66
30	029	64.91
30	031	489.16
30	033	12.41
30	035	87.37
30	037	85.44
30	039	103.54
30	041	18.37
30	043	148.05
30	045	64.95
30	047	308.50
30	049	183.44
30	051	22.40
30	053	36.57
30	055	14.75
30	057	540.37
30	059	349.62
30	061	8.06
30	063	113.61
30	065	82.86
30	067	332.95
30	069	56.70
30	071	209.98
30	073	212.06
30	075	16.28
30	077	211.23
30	079	74.44
30	081	167.00
30	083	316.70
30	085	44.96
30	087	165.29
30	089	76.07
30	091	5.38
30	093	39.28
30	095	113.62
30	097	323.60
30	099	518.78
30	101	8.52
30	103	117.16
30	105	153.37
30	107	184.55
30	109	2.50
30	111	440.38
30	113	0.02
31	001	188.70
31	003	130.02
31	005	18.04
31	007	26.65
31	009	29.54
31	011	87.63
31	013	171.08
31	015	4.42
31	017	19.37
31	019	207.48
31	021	46.30
31	023	100.56
31	025	16.15
31	027	52.87
31	029	180.10
31	031	98.87
31	033	66.43
31	035	198.28
31	037	60.24
31	039	43.76
31	041	241.18
31	043	20.69
31	045	43.17
31	047	332.57
31	049	43.06
31	051	42.58
31	053	100.74
31	055	363.88
31	057	102.75
31	059	163.16
31	061	99.62
31	063	76.20
31	065	73.59
31	067	42.23
31	069	57.97
31	071	103.29
31	073	164.94
31	075	3.74
31	077	44.53
31	079	169.63
31	081	224.94
31	083	122.04
31	085	61.45
31	087	51.07
31	089	167.98
31	091	6.07
31	093	42.27
31	095	41.22
31	097	8.36
31	099	167.73
31	101	122.74
31	103	9.11
31	105	38.73
31	107	51.30
31	109	20.95
31	111	1086.26
31	113	19.89
31	115	35.91
31	117	8.88
31	119	68.69
31	121	125.24
31	123	115.98
31	125	39.31
31	127	636.86
31	129	53.96
31	131	308.27
31	133	2.43
31	135	141.13
31	137	337.61
31	139	78.43
31	141	116.97
31	143	116.16
31	145	64.38
31	147	2.55
31	149	25.71
31	151	66.33
31	153	64.84
31	155	123.12
31	157	371.31
31	159	99.37
31	161	81.47
31	163	115.08
31	165	29.98
31	167	22.32
31	169	111.47
31	171	7.61
31	173	7.62
31	175	45.73
31	177	445.02
31	179	20.97
